# Bischoff & Ratcliff container-loading instance BR12-86, converted from
# BR/BR12/86.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 134 (70 distinct types)
# Total profit if all packed: 29545175
# Total box volume: 29545175   Container volume: 30089620   (ratio 0.982)

BOXES
1 4 87 33 28 1
2 1 97 70 57 1
3 2 71 57 38 1
4 2 63 53 47 1
5 2 77 56 37 1
6 2 102 67 47 1
7 3 72 31 29 1
8 2 84 58 38 1
9 1 84 57 56 1
10 2 88 76 33 1
11 2 109 76 73 1
12 2 57 55 54 1
13 3 115 26 25 1
14 3 71 50 41 1
15 1 102 59 29 1
16 1 69 67 45 1
17 1 50 46 38 1
18 2 78 76 38 1
19 1 95 55 31 1
20 1 98 83 38 1
21 3 89 67 31 1
22 2 68 51 45 1
23 1 63 35 27 1
24 3 72 53 25 1
25 2 109 78 74 1
26 1 90 58 29 1
27 1 96 50 45 1
28 3 89 70 28 1
29 1 95 73 44 1
30 1 78 68 26 1
31 2 118 89 62 1
32 2 98 72 25 1
33 3 102 35 33 1
34 1 74 55 36 1
35 1 104 62 45 1
36 2 91 28 27 1
37 3 63 57 31 1
38 1 49 47 25 1
39 3 75 69 66 1
40 3 65 50 42 1
41 1 119 72 25 1
42 1 98 74 35 1
43 2 53 51 33 1
44 3 94 75 40 1
45 2 96 48 20 1
46 1 49 45 36 1
47 3 90 79 61 1
48 1 99 94 39 1
49 2 100 77 72 1
50 3 66 38 36 1
51 4 111 73 70 1
52 1 85 60 41 1
53 2 64 42 22 1
54 2 49 37 29 1
55 2 79 70 53 1
56 2 48 41 38 1
57 2 90 77 73 1
58 1 119 93 24 1
59 2 83 75 70 1
60 2 71 66 41 1
61 1 80 61 35 1
62 2 118 92 47 1
63 2 68 58 27 1
64 2 64 53 44 1
65 2 70 55 44 1
66 1 79 69 21 1
67 1 69 42 40 1
68 3 112 45 24 1
69 2 83 65 61 1
70 2 49 39 27 1
CONTAINERS
1 1 587 220 233
