# Bischoff & Ratcliff container-loading instance BR12-10, converted from
# BR/BR12/10.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 123 (70 distinct types)
# Total profit if all packed: 30029779
# Total box volume: 30029779   Container volume: 30089620   (ratio 0.998)

BOXES
1 4 68 66 31 1
2 3 120 34 26 1
3 2 95 76 60 1
4 3 61 47 34 1
5 2 53 45 36 1
6 1 80 52 42 1
7 2 109 63 28 1
8 3 74 64 35 1
9 2 53 40 36 1
10 1 102 96 59 1
11 1 64 60 47 1
12 1 99 90 32 1
13 3 76 50 43 1
14 1 90 75 25 1
15 2 94 65 37 1
16 2 117 34 28 1
17 1 39 28 24 1
18 1 92 60 42 1
19 1 102 78 49 1
20 5 82 69 46 1
21 1 88 78 53 1
22 2 45 43 20 1
23 1 113 62 57 1
24 2 113 98 38 1
25 2 58 55 32 1
26 1 42 34 21 1
27 1 107 34 33 1
28 2 84 78 49 1
29 2 93 60 23 1
30 2 115 78 40 1
31 2 76 74 71 1
32 3 72 52 51 1
33 1 95 76 44 1
34 2 93 86 54 1
35 3 119 75 71 1
36 2 86 46 32 1
37 1 76 60 44 1
38 1 70 61 41 1
39 1 94 68 51 1
40 2 112 79 23 1
41 1 108 99 52 1
42 2 77 59 53 1
43 2 90 76 48 1
44 4 89 60 34 1
45 4 74 52 32 1
46 1 83 49 31 1
47 2 83 76 41 1
48 1 64 36 30 1
49 1 71 66 50 1
50 2 109 80 78 1
51 1 82 57 22 1
52 2 112 77 68 1
53 2 98 37 28 1
54 2 94 54 26 1
55 1 114 75 73 1
56 1 80 48 30 1
57 1 80 65 49 1
58 2 95 75 41 1
59 2 120 91 76 1
60 1 83 75 69 1
61 1 72 61 60 1
62 2 75 61 43 1
63 1 63 42 32 1
64 2 81 58 44 1
65 1 119 65 28 1
66 1 87 46 39 1
67 2 99 39 31 1
68 1 99 80 30 1
69 1 70 47 36 1
70 1 69 46 21 1
CONTAINERS
1 1 587 220 233
