# Bischoff & Ratcliff container-loading instance BR12-53, converted from
# BR/BR12/53.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 149 (70 distinct types)
# Total profit if all packed: 30053673
# Total box volume: 30053673   Container volume: 30089620   (ratio 0.999)

BOXES
1 2 78 37 27 1
2 1 89 70 25 1
3 2 90 84 41 1
4 3 85 75 42 1
5 1 91 77 44 1
6 3 114 87 71 1
7 3 90 37 25 1
8 1 105 80 77 1
9 2 74 71 50 1
10 2 62 57 55 1
11 3 89 45 26 1
12 1 65 54 47 1
13 4 79 62 28 1
14 3 84 40 35 1
15 3 55 44 42 1
16 2 115 30 29 1
17 2 93 60 25 1
18 2 96 83 50 1
19 3 86 75 62 1
20 2 76 60 36 1
21 5 92 45 39 1
22 2 81 39 27 1
23 3 90 42 27 1
24 1 102 69 43 1
25 1 85 76 61 1
26 1 93 46 38 1
27 2 99 78 77 1
28 1 101 77 21 1
29 2 74 39 20 1
30 1 69 45 29 1
31 3 108 80 74 1
32 1 58 55 51 1
33 1 107 52 29 1
34 1 97 37 33 1
35 2 92 88 62 1
36 2 116 86 22 1
37 2 99 76 32 1
38 2 37 36 33 1
39 2 103 65 35 1
40 4 77 68 49 1
41 1 113 87 79 1
42 5 66 60 57 1
43 2 70 44 37 1
44 1 58 49 48 1
45 2 71 56 26 1
46 1 55 36 35 1
47 2 89 61 53 1
48 1 38 31 27 1
49 4 63 56 30 1
50 1 82 54 30 1
51 5 56 31 25 1
52 3 110 69 28 1
53 2 93 89 40 1
54 3 71 35 34 1
55 2 54 47 34 1
56 4 76 46 41 1
57 2 51 47 40 1
58 1 66 54 53 1
59 2 59 36 30 1
60 2 117 51 40 1
61 2 111 43 30 1
62 1 70 31 22 1
63 3 113 71 25 1
64 1 99 91 27 1
65 2 94 32 26 1
66 1 92 43 41 1
67 1 100 47 32 1
68 1 75 51 36 1
69 2 90 42 31 1
70 5 79 75 27 1
CONTAINERS
1 1 587 220 233
