# Bischoff & Ratcliff container-loading instance BR12-71, converted from
# BR/BR12/71.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 146 (70 distinct types)
# Total profit if all packed: 30051692
# Total box volume: 30051692   Container volume: 30089620   (ratio 0.999)

BOXES
1 2 99 64 62 1
2 4 110 43 37 1
3 1 96 73 50 1
4 1 114 53 35 1
5 3 105 27 22 1
6 1 75 66 51 1
7 1 72 61 48 1
8 2 102 46 32 1
9 2 59 57 45 1
10 2 111 45 33 1
11 3 90 74 58 1
12 2 55 51 34 1
13 2 98 73 21 1
14 1 85 61 35 1
15 2 41 35 31 1
16 1 89 86 77 1
17 2 61 55 47 1
18 1 96 66 45 1
19 2 98 79 58 1
20 1 89 61 34 1
21 1 117 73 29 1
22 3 80 70 27 1
23 3 111 71 25 1
24 1 74 44 22 1
25 9 51 36 26 1
26 1 62 32 22 1
27 1 79 63 56 1
28 1 76 64 45 1
29 1 97 74 66 1
30 1 72 44 28 1
31 1 99 73 31 1
32 2 56 54 28 1
33 2 67 53 46 1
34 3 70 61 29 1
35 2 115 45 37 1
36 2 86 80 55 1
37 5 90 62 51 1
38 1 64 60 20 1
39 2 87 78 46 1
40 1 63 39 23 1
41 2 75 65 55 1
42 2 96 95 61 1
43 2 86 86 66 1
44 1 63 61 33 1
45 2 76 31 23 1
46 2 57 35 23 1
47 3 78 76 73 1
48 2 96 62 35 1
49 3 89 68 32 1
50 2 77 77 62 1
51 3 100 72 41 1
52 3 96 75 29 1
53 5 69 65 62 1
54 2 85 45 20 1
55 1 46 42 30 1
56 2 79 58 40 1
57 1 102 93 55 1
58 2 78 61 54 1
59 2 93 47 33 1
60 2 57 31 23 1
61 4 85 45 25 1
62 4 87 34 25 1
63 2 95 63 58 1
64 1 49 28 25 1
65 1 98 81 49 1
66 2 71 69 42 1
67 2 117 66 37 1
68 1 47 41 34 1
69 2 93 60 26 1
70 4 82 57 49 1
CONTAINERS
1 1 587 220 233
