# Bischoff & Ratcliff container-loading instance BR12-37, converted from
# BR/BR12/37.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 127 (70 distinct types)
# Total profit if all packed: 29952894
# Total box volume: 29952894   Container volume: 30089620   (ratio 0.995)

BOXES
1 3 98 73 44 1
2 2 60 60 38 1
3 2 105 73 60 1
4 2 90 77 52 1
5 1 66 58 24 1
6 1 106 76 55 1
7 1 55 44 36 1
8 2 82 58 23 1
9 2 74 61 58 1
10 3 81 39 24 1
11 2 71 65 39 1
12 1 105 97 47 1
13 1 114 97 69 1
14 1 103 78 55 1
15 2 93 66 55 1
16 1 78 75 74 1
17 4 118 67 58 1
18 2 91 61 22 1
19 2 96 58 24 1
20 2 80 76 44 1
21 1 80 67 25 1
22 2 71 69 20 1
23 2 81 79 62 1
24 1 72 68 30 1
25 2 49 45 41 1
26 1 112 96 58 1
27 2 71 65 45 1
28 2 91 68 30 1
29 2 94 71 61 1
30 3 52 51 31 1
31 3 46 41 29 1
32 1 116 79 55 1
33 1 45 38 30 1
34 1 78 77 53 1
35 3 76 74 62 1
36 1 92 58 39 1
37 1 56 50 40 1
38 2 96 48 45 1
39 2 103 57 26 1
40 2 90 45 35 1
41 3 96 65 47 1
42 1 44 43 37 1
43 1 75 40 39 1
44 2 71 65 35 1
45 2 86 70 53 1
46 1 53 44 43 1
47 1 82 52 33 1
48 1 60 57 51 1
49 2 79 69 48 1
50 3 53 35 35 1
51 2 72 34 31 1
52 3 91 48 38 1
53 1 72 57 41 1
54 1 80 69 42 1
55 2 102 70 66 1
56 3 117 49 36 1
57 2 90 36 32 1
58 2 95 73 30 1
59 1 70 69 28 1
60 3 91 28 25 1
61 4 109 66 65 1
62 2 113 47 44 1
63 3 95 75 72 1
64 1 63 56 52 1
65 1 97 54 30 1
66 1 101 50 37 1
67 2 89 55 47 1
68 2 96 38 31 1
69 1 88 48 33 1
70 1 94 54 37 1
CONTAINERS
1 1 587 220 233
