# Bischoff & Ratcliff container-loading instance BR12-17, converted from
# BR/BR12/17.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 137 (70 distinct types)
# Total profit if all packed: 30018924
# Total box volume: 30018924   Container volume: 30089620   (ratio 0.998)

BOXES
1 3 72 49 35 1
2 2 75 66 47 1
3 4 78 30 22 1
4 3 119 79 79 1
5 1 76 65 62 1
6 1 119 81 65 1
7 2 91 77 36 1
8 3 113 89 27 1
9 3 98 59 44 1
10 2 76 55 43 1
11 1 58 51 31 1
12 1 94 40 25 1
13 2 89 66 43 1
14 2 119 55 50 1
15 4 70 43 34 1
16 3 76 71 56 1
17 1 80 58 40 1
18 1 79 57 46 1
19 2 70 68 61 1
20 1 93 46 39 1
21 1 76 45 42 1
22 5 105 32 26 1
23 3 85 67 60 1
24 1 58 35 23 1
25 1 80 65 52 1
26 1 104 69 62 1
27 2 72 48 34 1
28 1 34 32 27 1
29 2 74 73 51 1
30 1 120 80 64 1
31 1 82 77 41 1
32 1 98 60 56 1
33 2 51 47 30 1
34 2 80 74 42 1
35 3 47 38 34 1
36 1 84 74 28 1
37 2 103 67 41 1
38 1 80 70 48 1
39 3 85 39 34 1
40 1 106 51 40 1
41 2 98 67 56 1
42 3 78 71 65 1
43 3 78 34 31 1
44 1 94 51 21 1
45 1 59 32 30 1
46 3 95 70 57 1
47 2 120 80 30 1
48 5 53 43 20 1
49 1 94 53 28 1
50 2 98 91 26 1
51 2 101 54 44 1
52 2 57 46 27 1
53 3 68 57 43 1
54 1 114 90 51 1
55 3 70 58 40 1
56 2 56 40 22 1
57 2 99 43 29 1
58 1 51 40 39 1
59 2 67 59 43 1
60 1 106 82 45 1
61 1 78 73 62 1
62 2 102 78 68 1
63 2 120 35 35 1
64 1 107 66 30 1
65 2 119 58 34 1
66 1 61 45 43 1
67 2 85 67 21 1
68 2 84 69 25 1
69 4 91 67 66 1
70 1 62 43 31 1
CONTAINERS
1 1 587 220 233
