# Bischoff & Ratcliff container-loading instance BR12-21, converted from
# BR/BR12/21.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 126 (70 distinct types)
# Total profit if all packed: 30083891
# Total box volume: 30083891   Container volume: 30089620   (ratio 1.000)

BOXES
1 1 109 93 72 1
2 3 95 67 32 1
3 1 119 45 36 1
4 1 95 78 62 1
5 1 116 89 32 1
6 1 98 65 38 1
7 1 72 51 24 1
8 2 102 88 26 1
9 2 99 47 44 1
10 2 106 52 31 1
11 1 55 41 32 1
12 2 71 65 29 1
13 4 58 57 48 1
14 3 79 56 25 1
15 2 77 67 53 1
16 3 60 41 40 1
17 2 75 51 31 1
18 4 86 56 40 1
19 1 39 35 30 1
20 1 119 76 48 1
21 3 95 68 66 1
22 1 100 74 62 1
23 2 120 69 36 1
24 1 68 42 32 1
25 2 97 81 37 1
26 2 99 88 79 1
27 2 66 65 53 1
28 1 80 58 53 1
29 4 113 41 28 1
30 1 84 74 59 1
31 2 74 70 54 1
32 1 86 59 40 1
33 2 47 44 38 1
34 3 116 85 61 1
35 1 61 31 30 1
36 1 68 67 34 1
37 1 92 80 65 1
38 1 65 64 53 1
39 1 103 79 49 1
40 3 103 78 41 1
41 3 79 75 43 1
42 2 120 89 22 1
43 1 113 70 35 1
44 1 98 72 31 1
45 1 101 52 49 1
46 3 54 50 49 1
47 3 106 67 34 1
48 2 84 83 75 1
49 1 81 66 34 1
50 1 64 52 40 1
51 1 113 88 37 1
52 1 84 73 67 1
53 3 112 54 43 1
54 3 67 50 34 1
55 1 58 31 23 1
56 1 68 57 25 1
57 2 79 53 32 1
58 1 82 33 31 1
59 1 103 74 49 1
60 2 85 66 66 1
61 4 108 27 26 1
62 1 104 93 72 1
63 2 80 78 43 1
64 2 96 35 23 1
65 2 106 93 28 1
66 1 109 59 31 1
67 2 101 63 55 1
68 1 63 50 26 1
69 2 86 64 23 1
70 2 87 38 21 1
CONTAINERS
1 1 587 220 233
