# Bischoff & Ratcliff container-loading instance BR12-59, converted from
# BR/BR12/59.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 128 (70 distinct types)
# Total profit if all packed: 30077332
# Total box volume: 30077332   Container volume: 30089620   (ratio 1.000)

BOXES
1 2 76 52 46 1
2 4 66 59 31 1
3 1 62 55 44 1
4 1 95 46 36 1
5 2 63 59 35 1
6 1 100 37 32 1
7 1 91 54 37 1
8 2 49 44 36 1
9 2 109 66 49 1
10 1 69 48 27 1
11 1 109 85 62 1
12 3 48 47 42 1
13 2 77 67 48 1
14 4 112 79 76 1
15 2 102 40 28 1
16 2 106 99 65 1
17 2 86 73 50 1
18 1 79 76 57 1
19 2 61 56 39 1
20 3 100 86 30 1
21 3 75 60 39 1
22 3 108 67 27 1
23 1 95 93 21 1
24 1 113 56 45 1
25 1 91 57 33 1
26 1 112 72 53 1
27 2 73 47 34 1
28 1 82 80 47 1
29 2 84 44 35 1
30 2 90 61 43 1
31 1 61 52 33 1
32 1 69 57 54 1
33 1 93 57 32 1
34 2 45 37 32 1
35 2 69 56 46 1
36 4 76 61 45 1
37 1 83 51 51 1
38 2 104 94 72 1
39 2 115 49 27 1
40 2 72 33 20 1
41 1 40 31 29 1
42 1 97 44 40 1
43 1 114 83 28 1
44 1 89 64 53 1
45 1 48 42 25 1
46 1 79 43 31 1
47 1 114 61 25 1
48 2 97 79 78 1
49 3 98 80 65 1
50 2 80 31 20 1
51 2 95 61 45 1
52 5 105 71 28 1
53 1 84 70 29 1
54 1 89 51 34 1
55 2 82 58 25 1
56 4 94 50 28 1
57 1 65 30 29 1
58 3 100 82 53 1
59 1 76 70 35 1
60 3 58 46 21 1
61 1 89 74 57 1
62 3 80 43 33 1
63 2 96 74 46 1
64 3 82 47 45 1
65 1 120 78 76 1
66 1 76 55 22 1
67 2 106 79 34 1
68 1 66 45 37 1
69 1 82 68 43 1
70 2 77 72 54 1
CONTAINERS
1 1 587 220 233
