# Bischoff & Ratcliff container-loading instance BR12-16, converted from
# BR/BR12/16.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 122 (70 distinct types)
# Total profit if all packed: 29950528
# Total box volume: 29950528   Container volume: 30089620   (ratio 0.995)

BOXES
1 2 43 40 39 1
2 3 97 76 40 1
3 1 67 63 47 1
4 1 98 57 38 1
5 2 73 71 27 1
6 2 66 56 41 1
7 3 82 75 72 1
8 1 93 71 43 1
9 2 95 35 28 1
10 1 88 72 68 1
11 1 88 85 35 1
12 2 100 83 69 1
13 1 74 30 27 1
14 1 82 64 61 1
15 1 63 38 32 1
16 2 108 97 70 1
17 2 87 72 53 1
18 2 107 75 24 1
19 1 101 31 30 1
20 4 86 56 23 1
21 1 90 36 33 1
22 1 70 60 34 1
23 2 76 66 51 1
24 2 75 52 33 1
25 2 103 64 29 1
26 1 108 90 36 1
27 3 77 45 28 1
28 2 96 75 66 1
29 2 63 38 29 1
30 2 107 85 31 1
31 1 106 57 33 1
32 3 72 69 50 1
33 1 116 83 24 1
34 1 94 52 34 1
35 1 96 65 33 1
36 1 76 72 66 1
37 2 64 60 35 1
38 3 44 38 26 1
39 1 86 63 52 1
40 3 107 55 44 1
41 2 65 40 34 1
42 1 96 59 31 1
43 3 53 34 34 1
44 1 94 91 49 1
45 2 94 73 44 1
46 2 106 56 27 1
47 1 101 91 66 1
48 2 83 33 21 1
49 1 100 73 33 1
50 1 86 78 68 1
51 3 71 58 30 1
52 1 107 77 70 1
53 2 89 58 53 1
54 1 111 81 77 1
55 4 99 51 50 1
56 1 98 93 52 1
57 1 79 70 32 1
58 1 110 47 41 1
59 1 119 61 27 1
60 3 116 81 40 1
61 2 76 50 28 1
62 1 99 65 33 1
63 2 107 90 39 1
64 1 78 74 64 1
65 3 77 54 50 1
66 1 81 79 49 1
67 1 54 41 36 1
68 2 115 71 25 1
69 3 99 97 62 1
70 2 62 49 48 1
CONTAINERS
1 1 587 220 233
