380;340;130;5;1;1;1;0;0
200;200;200;45;1;1;1;0;1
340;340;520;20;1;1;1;0;0
600;400;800;68;0;0;1;0;0
820;750;520;120;0;0;1;0;0
380;380;320;6;1;1;1;0;0
1200;1000;1180;692;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
700;570;460;5;1;1;1;1;0
1200;1000;440;200;0;0;1;0;0
450;450;380;10;1;1;1;0;0
380;380;320;6;1;1;1;0;0
450;450;380;10;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1140;1140;1000;427;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1520;1000;1000;141;0;0;1;0;0
