1200;1000;1180;693;0;0;1;0;0
480;480;300;5;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
800;800;800;198;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
1200;800;1140;121;0;0;1;0;0
1000;480;690;100;0;0;1;0;0
1200;1000;950;133;0;0;1;0;0
1140;1140;1000;427;0;0;1;0;0
340;340;520;20;1;1;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
1200;800;1150;86;0;0;1;0;0
1450;1140;750;194;0;0;1;0;0
700;570;460;5;1;1;1;1;0
1450;1140;750;194;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1520;1000;1000;141;0;0;1;0;0
430;380;360;15;1;1;1;0;0
430;380;360;15;1;1;1;0;0
650;330;430;10;1;1;1;0;0
660;460;470;29;1;1;1;0;0
380;340;130;5;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1120;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
4200;400;430;217;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
