1200;1000;1100;97;0;0;1;0;0
1200;1000;1080;100;0;0;1;0;0
1140;1140;1000;427;0;0;1;0;0
610;610;190;6;1;1;1;0;0
1200;1000;1180;693;0;0;1;0;0
1200;800;1140;121;0;0;1;0;0
380;340;130;5;1;1;1;0;0
450;320;330;18;1;1;1;0;0
1200;1000;1350;297;0;0;1;0;0
2050;690;770;150;0;0;1;0;0
1200;800;620;60;0;0;1;0;0
540;240;250;3;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;1000;1120;100;0;0;1;0;0
610;610;190;6;1;1;1;0;0
820;750;520;120;0;0;1;0;0
650;330;430;10;1;1;1;0;0
650;330;430;10;1;1;1;0;0
380;340;130;5;1;1;1;0;0
430;380;360;15;1;1;1;0;0
