600;300;250;16;1;1;1;0;0
470;340;260;2;1;1;1;1;0
2600;200;200;62;0;0;1;0;0
1220;1020;650;102;0;0;1;0;0
650;330;430;10;1;1;1;0;0
430;380;360;15;1;1;1;0;0
400;400;400;20;1;1;1;0;0
1200;1000;1420;105;0;0;1;0;0
1200;1000;1000;58;0;0;1;1;0
340;340;520;20;1;1;1;0;0
1200;1000;1080;100;0;0;1;0;0
340;340;520;20;1;1;1;0;0
320;280;260;50;1;1;1;0;1
1200;800;1210;100;0;0;1;0;0
650;330;430;10;1;1;1;0;0
700;570;460;5;1;1;1;1;0
1200;1000;1300;97;0;0;1;0;0
2700;210;150;17;1;1;1;0;0
450;680;250;5;1;1;1;0;0
610;470;470;29;1;1;1;0;0
450;680;250;5;1;1;1;0;0
1090;800;1800;90;0;0;1;0;0
340;340;520;20;1;1;1;0;0
1820;290;660;295;0;0;1;0;0
270;250;170;3;1;1;1;0;0
380;340;130;5;1;1;1;0;0
430;380;360;15;1;1;1;0;0
370;370;130;2;1;1;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
