1200;800;140;25;1;1;1;0;0
430;380;360;15;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;1150;86;0;0;1;0;0
1220;1020;800;103;0;0;1;0;0
650;330;430;10;1;1;1;0;0
650;330;430;10;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1220;1020;650;102;0;0;1;0;0
340;340;520;20;1;1;1;0;0
540;240;250;3;1;1;1;0;0
330;230;150;1;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;1450;160;0;0;1;0;0
650;330;430;10;1;1;1;0;0
820;750;520;120;0;0;1;0;0
580;400;500;11;1;1;1;0;0
650;330;430;10;1;1;1;0;0
