1200;800;1210;100;0;0;1;0;0
300;280;240;1;1;1;1;1;0
500;400;600;12;1;1;1;0;0
1200;800;400;27;1;1;1;0;0
610;610;190;6;1;1;1;0;0
1200;1000;750;134;0;0;1;0;0
500;400;600;18;1;1;1;0;0
1220;1020;1280;155;0;0;1;0;0
380;340;130;5;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;1000;500;97;0;0;1;0;0
450;680;250;5;1;1;1;0;0
1800;1300;1000;200;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
340;340;520;20;1;1;1;0;0
380;340;130;5;1;1;1;0;0
2100;400;400;62;0;0;1;0;0
2050;690;770;150;0;0;1;0;0
380;380;170;3;1;1;1;0;0
950;260;130;4;1;1;1;0;0
800;800;800;198;0;0;1;0;0
1200;1000;1080;100;0;0;1;0;0
370;370;130;2;1;1;1;0;0
610;420;340;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
2700;230;230;62;0;0;1;0;0
