340;340;520;20;1;1;1;0;0
1200;1000;950;97;0;0;1;0;0
380;340;130;5;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;1000;1180;693;0;0;1;0;0
1200;1000;1180;693;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
610;610;190;6;1;1;1;0;0
4150;650;600;200;0;0;1;0;0
1200;1000;1120;100;0;0;1;0;0
370;310;270;5;1;1;1;0;0
800;600;570;49;1;1;1;0;0
420;290;290;8;1;1;1;0;0
380;340;130;5;1;1;1;0;0
800;600;1000;85;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;740;130;0;0;1;0;0
610;470;470;29;1;1;1;0;0
650;330;430;10;1;1;1;0;0
1200;1000;1000;58;0;0;1;1;0
1220;1020;910;155;0;0;1;0;0
1200;1000;500;97;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;1000;1000;133;0;0;1;0;0
650;330;430;10;1;1;1;0;0
