750;600;500;133;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
380;340;130;5;1;1;1;0;0
560;410;250;5;1;1;1;0;0
600;400;800;68;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;1350;297;0;0;1;0;0
650;330;430;10;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
650;330;430;10;1;1;1;0;0
200;200;200;45;1;1;1;0;1
380;340;130;5;1;1;1;0;0
1200;1000;1120;100;0;0;1;0;0
1400;800;1250;181;0;0;1;0;0
540;240;250;3;1;1;1;0;0
1090;800;1800;90;0;0;1;0;0
730;720;710;36;1;1;1;0;0
1200;1000;800;71;0;0;1;0;0
370;280;130;2;1;1;1;0;0
800;600;530;65;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1200;1000;1180;692;0;0;1;0;0
650;360;460;12;1;1;1;0;0
430;380;360;15;1;1;1;0;0
