380;340;130;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
600;400;800;68;0;0;1;0;0
340;340;520;20;1;1;1;0;0
1450;1140;750;194;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1200;1000;1180;693;0;0;1;0;0
1200;1000;1420;105;0;0;1;0;0
610;610;190;6;1;1;1;0;0
2700;230;230;62;0;0;1;0;0
380;340;130;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
250;250;250;4;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1720;1720;420;1983;0;0;1;0;1
1200;800;140;25;1;1;1;0;0
610;610;190;6;1;1;1;0;0
400;300;400;16;1;1;1;0;0
