# Bischoff & Ratcliff container-loading instance BR8-50, converted from
# BR/BR8/50.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 137 (30 distinct types)
# Total profit if all packed: 30033043
# Total box volume: 30033043   Container volume: 30089620   (ratio 0.998)

BOXES
1 2 60 40 32 1
2 3 98 75 55 1
3 3 60 59 39 1
4 4 81 56 40 1
5 6 119 34 25 1
6 5 107 61 42 1
7 8 108 85 20 1
8 8 97 66 45 1
9 7 66 35 26 1
10 4 69 32 20 1
11 6 78 63 38 1
12 3 95 77 47 1
13 1 40 34 30 1
14 4 88 42 20 1
15 3 103 84 69 1
16 3 119 72 34 1
17 4 115 61 47 1
18 3 68 50 28 1
19 7 71 63 24 1
20 5 87 68 40 1
21 5 96 73 37 1
22 5 68 67 45 1
23 8 106 88 60 1
24 4 96 66 43 1
25 4 98 45 32 1
26 2 60 58 27 1
27 7 92 56 20 1
28 5 111 54 22 1
29 2 54 43 43 1
30 6 119 61 52 1
CONTAINERS
1 1 587 220 233
