# Bischoff & Ratcliff container-loading instance BR8-89, converted from
# BR/BR8/89.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 106 (30 distinct types)
# Total profit if all packed: 30076775
# Total box volume: 30076775   Container volume: 30089620   (ratio 1.000)

BOXES
1 4 95 92 46 1
2 3 65 60 40 1
3 5 103 62 59 1
4 2 71 65 52 1
5 6 119 87 28 1
6 7 109 92 78 1
7 4 58 54 35 1
8 6 98 73 64 1
9 4 44 44 40 1
10 3 70 69 35 1
11 1 119 61 58 1
12 4 89 55 45 1
13 2 75 68 58 1
14 1 43 37 30 1
15 4 95 77 41 1
16 2 65 63 63 1
17 3 107 70 62 1
18 7 109 69 21 1
19 4 54 34 21 1
20 3 118 45 32 1
21 1 75 50 32 1
22 6 58 46 27 1
23 5 90 55 37 1
24 4 80 78 62 1
25 2 88 43 42 1
26 3 78 67 48 1
27 3 89 81 48 1
28 2 79 69 51 1
29 3 79 75 50 1
30 2 109 86 55 1
CONTAINERS
1 1 587 220 233
