# Bischoff & Ratcliff container-loading instance BR8-2, converted from
# BR/BR8/2.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 133 (30 distinct types)
# Total profit if all packed: 29918808
# Total box volume: 29918808   Container volume: 30089620   (ratio 0.994)

BOXES
1 7 49 25 21 1
2 6 60 51 41 1
3 4 103 76 64 1
4 5 95 70 62 1
5 3 111 49 26 1
6 4 85 84 72 1
7 1 48 36 31 1
8 7 86 76 38 1
9 4 71 48 47 1
10 5 90 43 33 1
11 3 98 52 44 1
12 6 73 37 23 1
13 3 61 48 39 1
14 6 75 75 63 1
15 5 74 42 40 1
16 2 98 88 26 1
17 5 97 69 41 1
18 5 89 77 46 1
19 6 73 64 55 1
20 2 84 69 66 1
21 4 38 37 29 1
22 2 61 47 39 1
23 4 57 44 42 1
24 2 98 79 20 1
25 9 83 76 57 1
26 4 75 62 36 1
27 8 60 55 45 1
28 5 79 64 40 1
29 4 103 76 44 1
30 2 96 82 59 1
CONTAINERS
1 1 587 220 233
