# Bischoff & Ratcliff container-loading instance BR8-78, converted from
# BR/BR8/78.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 163 (30 distinct types)
# Total profit if all packed: 29960789
# Total box volume: 29960789   Container volume: 30089620   (ratio 0.996)

BOXES
1 6 105 68 42 1
2 6 75 37 24 1
3 4 79 73 26 1
4 6 95 53 38 1
5 6 50 41 40 1
6 6 80 59 52 1
7 3 90 74 35 1
8 6 87 60 60 1
9 4 68 50 39 1
10 8 78 64 25 1
11 5 73 65 52 1
12 8 83 48 38 1
13 1 87 76 44 1
14 2 60 38 26 1
15 6 82 65 64 1
16 6 52 48 38 1
17 4 95 91 63 1
18 5 111 75 25 1
19 5 117 81 36 1
20 8 67 45 38 1
21 6 71 66 27 1
22 2 67 40 34 1
23 7 83 75 30 1
24 4 68 57 34 1
25 6 96 46 37 1
26 8 70 59 33 1
27 3 77 56 45 1
28 5 83 42 33 1
29 5 54 35 32 1
30 12 67 59 49 1
CONTAINERS
1 1 587 220 233
