# Bischoff & Ratcliff container-loading instance BR8-44, converted from
# BR/BR8/44.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 152 (30 distinct types)
# Total profit if all packed: 30009445
# Total box volume: 30009445   Container volume: 30089620   (ratio 0.997)

BOXES
1 6 114 67 25 1
2 9 92 79 25 1
3 5 89 87 36 1
4 6 95 71 36 1
5 8 90 83 43 1
6 2 93 39 28 1
7 4 69 54 31 1
8 2 107 61 37 1
9 6 98 52 40 1
10 9 83 69 60 1
11 5 98 63 58 1
12 3 45 40 26 1
13 5 63 44 36 1
14 4 96 56 43 1
15 2 88 42 35 1
16 5 40 37 36 1
17 7 97 74 67 1
18 5 76 45 42 1
19 6 64 43 42 1
20 5 91 53 37 1
21 10 59 34 22 1
22 8 56 42 27 1
23 6 84 66 53 1
24 6 85 66 53 1
25 2 51 39 35 1
26 4 83 47 45 1
27 2 45 30 25 1
28 3 84 38 25 1
29 5 86 74 28 1
30 2 92 38 37 1
CONTAINERS
1 1 587 220 233
