# Bischoff & Ratcliff container-loading instance BR8-73, converted from
# BR/BR8/73.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 140 (30 distinct types)
# Total profit if all packed: 30002225
# Total box volume: 30002225   Container volume: 30089620   (ratio 0.997)

BOXES
1 3 90 73 37 1
2 3 102 95 33 1
3 3 117 38 30 1
4 2 75 73 57 1
5 6 86 36 34 1
6 5 101 81 62 1
7 3 90 66 65 1
8 4 76 69 51 1
9 5 65 30 30 1
10 9 61 46 37 1
11 7 96 52 45 1
12 4 112 57 27 1
13 4 103 93 54 1
14 4 110 84 68 1
15 5 92 30 27 1
16 6 116 48 33 1
17 8 70 43 40 1
18 3 87 64 54 1
19 2 88 82 32 1
20 7 102 76 45 1
21 4 60 55 39 1
22 5 76 48 20 1
23 4 38 29 26 1
24 5 48 41 26 1
25 4 79 52 30 1
26 4 53 51 27 1
27 4 69 41 34 1
28 5 79 69 55 1
29 6 94 36 30 1
30 6 93 77 71 1
CONTAINERS
1 1 587 220 233
