# Bischoff & Ratcliff container-loading instance BR8-20, converted from
# BR/BR8/20.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 142 (30 distinct types)
# Total profit if all packed: 30036522
# Total box volume: 30036522   Container volume: 30089620   (ratio 0.998)

BOXES
1 7 97 77 66 1
2 5 81 69 69 1
3 6 109 53 24 1
4 9 98 33 20 1
5 5 86 56 34 1
6 5 76 50 35 1
7 7 109 42 22 1
8 5 82 69 42 1
9 4 58 43 31 1
10 2 99 80 48 1
11 4 89 68 39 1
12 4 74 53 40 1
13 3 97 43 32 1
14 3 112 70 51 1
15 3 73 29 20 1
16 4 74 72 68 1
17 3 70 64 58 1
18 5 90 62 38 1
19 6 76 69 58 1
20 5 113 65 53 1
21 5 64 62 22 1
22 4 118 47 26 1
23 4 112 69 27 1
24 3 84 61 40 1
25 4 93 47 43 1
26 8 92 51 46 1
27 4 77 58 45 1
28 5 114 51 33 1
29 8 103 59 28 1
30 2 71 64 41 1
CONTAINERS
1 1 587 220 233
