# Bischoff & Ratcliff container-loading instance BR8-5, converted from
# BR/BR8/5.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 151 (30 distinct types)
# Total profit if all packed: 29991002
# Total box volume: 29991002   Container volume: 30089620   (ratio 0.997)

BOXES
1 2 88 54 39 1
2 4 94 54 36 1
3 3 87 77 43 1
4 5 100 80 72 1
5 6 83 40 36 1
6 5 91 54 22 1
7 4 109 58 54 1
8 4 94 55 30 1
9 10 34 32 31 1
10 5 83 80 57 1
11 6 108 40 26 1
12 8 72 37 32 1
13 9 93 93 28 1
14 3 71 56 33 1
15 6 104 78 26 1
16 6 94 85 44 1
17 8 82 75 65 1
18 3 109 81 28 1
19 3 79 73 45 1
20 1 104 91 76 1
21 5 56 48 45 1
22 8 67 55 52 1
23 2 72 69 59 1
24 4 103 58 29 1
25 6 61 41 25 1
26 6 63 39 26 1
27 3 88 58 41 1
28 6 87 70 39 1
29 7 61 42 21 1
30 3 66 47 35 1
CONTAINERS
1 1 587 220 233
