# Bischoff & Ratcliff container-loading instance BR8-80, converted from
# BR/BR8/80.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 131 (30 distinct types)
# Total profit if all packed: 29970361
# Total box volume: 29970361   Container volume: 30089620   (ratio 0.996)

BOXES
1 2 78 59 54 1
2 8 120 52 20 1
3 7 100 67 54 1
4 4 91 59 37 1
5 5 112 57 56 1
6 5 88 46 34 1
7 2 108 78 53 1
8 6 100 48 29 1
9 2 89 88 21 1
10 5 90 40 21 1
11 5 89 37 36 1
12 10 62 53 20 1
13 3 116 48 40 1
14 9 64 49 32 1
15 5 63 56 41 1
16 2 76 75 70 1
17 6 100 81 59 1
18 4 102 95 74 1
19 8 66 56 50 1
20 5 58 33 22 1
21 2 84 53 52 1
22 1 109 63 27 1
23 2 101 32 31 1
24 4 77 72 61 1
25 2 77 72 62 1
26 4 115 78 75 1
27 4 55 35 34 1
28 2 107 72 57 1
29 3 74 58 50 1
30 4 77 63 57 1
CONTAINERS
1 1 587 220 233
