# Bischoff & Ratcliff container-loading instance BR8-68, converted from
# BR/BR8/68.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 118 (30 distinct types)
# Total profit if all packed: 30044688
# Total box volume: 30044688   Container volume: 30089620   (ratio 0.999)

BOXES
1 2 60 44 36 1
2 6 76 42 40 1
3 1 65 49 48 1
4 5 109 92 51 1
5 5 93 42 31 1
6 2 83 64 59 1
7 3 96 90 55 1
8 1 52 42 31 1
9 1 98 72 61 1
10 6 118 98 57 1
11 3 48 31 25 1
12 2 75 67 50 1
13 5 120 66 32 1
14 4 91 76 65 1
15 3 102 71 49 1
16 4 93 89 59 1
17 5 76 48 23 1
18 4 63 53 23 1
19 5 83 59 27 1
20 5 85 69 53 1
21 4 97 55 22 1
22 6 86 67 56 1
23 5 99 85 44 1
24 5 48 46 39 1
25 6 61 58 22 1
26 4 74 45 42 1
27 5 94 88 66 1
28 4 77 54 41 1
29 5 44 37 27 1
30 2 94 43 35 1
CONTAINERS
1 1 587 220 233
