# Bischoff & Ratcliff container-loading instance BR8-99, converted from
# BR/BR8/99.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 151 (30 distinct types)
# Total profit if all packed: 30032645
# Total box volume: 30032645   Container volume: 30089620   (ratio 0.998)

BOXES
1 5 51 46 44 1
2 5 95 92 47 1
3 8 116 39 23 1
4 5 51 37 32 1
5 4 117 44 38 1
6 4 103 89 73 1
7 6 73 55 54 1
8 4 116 98 40 1
9 6 62 48 22 1
10 9 106 38 30 1
11 2 100 40 32 1
12 6 87 53 26 1
13 4 57 35 35 1
14 4 80 75 75 1
15 8 111 88 32 1
16 4 109 42 29 1
17 5 49 35 29 1
18 8 92 65 23 1
19 6 112 32 30 1
20 3 94 90 30 1
21 4 115 80 43 1
22 3 54 41 26 1
23 5 88 43 25 1
24 6 96 66 23 1
25 8 77 75 57 1
26 2 65 36 31 1
27 3 60 56 32 1
28 5 108 52 25 1
29 5 85 78 55 1
30 4 79 65 34 1
CONTAINERS
1 1 587 220 233
