# Bischoff & Ratcliff container-loading instance BR8-65, converted from
# BR/BR8/65.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 131 (30 distinct types)
# Total profit if all packed: 29920970
# Total box volume: 29920970   Container volume: 30089620   (ratio 0.994)

BOXES
1 1 55 50 26 1
2 5 48 42 37 1
3 3 47 34 26 1
4 6 104 74 50 1
5 3 83 70 40 1
6 4 53 52 38 1
7 5 108 69 49 1
8 2 78 73 72 1
9 7 77 62 24 1
10 4 74 34 21 1
11 4 49 38 37 1
12 5 79 50 40 1
13 7 75 44 35 1
14 5 98 69 57 1
15 2 72 62 36 1
16 5 98 93 41 1
17 7 98 60 35 1
18 4 62 40 31 1
19 6 68 59 37 1
20 5 60 49 45 1
21 2 78 75 36 1
22 6 92 47 43 1
23 6 97 77 58 1
24 5 98 69 33 1
25 4 97 80 54 1
26 4 87 68 52 1
27 5 109 68 45 1
28 5 94 78 64 1
29 1 104 52 50 1
30 3 59 58 52 1
CONTAINERS
1 1 587 220 233
