# Bischoff & Ratcliff container-loading instance BR8-16, converted from
# BR/BR8/16.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 122 (30 distinct types)
# Total profit if all packed: 30023338
# Total box volume: 30023338   Container volume: 30089620   (ratio 0.998)

BOXES
1 5 43 40 39 1
2 5 97 76 40 1
3 3 67 63 47 1
4 5 98 57 38 1
5 1 73 71 27 1
6 2 66 56 41 1
7 6 82 75 72 1
8 5 93 71 43 1
9 2 95 35 28 1
10 3 88 72 68 1
11 4 88 85 35 1
12 4 100 83 69 1
13 4 74 30 27 1
14 3 82 64 61 1
15 2 63 38 32 1
16 5 108 97 70 1
17 3 87 72 53 1
18 4 107 75 24 1
19 4 101 31 30 1
20 3 86 56 23 1
21 4 90 36 33 1
22 6 70 60 34 1
23 8 76 66 51 1
24 5 75 52 33 1
25 2 103 64 29 1
26 6 108 90 36 1
27 6 77 45 28 1
28 3 96 75 66 1
29 6 63 38 29 1
30 3 107 85 31 1
CONTAINERS
1 1 587 220 233
