# Bischoff & Ratcliff container-loading instance BR8-56, converted from
# BR/BR8/56.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 128 (30 distinct types)
# Total profit if all packed: 30062558
# Total box volume: 30062558   Container volume: 30089620   (ratio 0.999)

BOXES
1 5 90 41 34 1
2 9 64 32 28 1
3 9 42 31 31 1
4 7 94 90 44 1
5 3 68 63 53 1
6 3 55 30 21 1
7 4 72 64 31 1
8 3 75 56 34 1
9 5 62 34 31 1
10 3 79 55 32 1
11 4 99 74 27 1
12 2 89 54 48 1
13 2 93 78 32 1
14 4 119 80 59 1
15 5 80 72 42 1
16 2 111 47 27 1
17 5 73 72 49 1
18 4 115 87 32 1
19 3 100 66 61 1
20 4 80 61 23 1
21 2 111 57 52 1
22 6 94 47 33 1
23 3 91 69 55 1
24 6 107 95 80 1
25 2 54 50 29 1
26 6 82 76 33 1
27 6 76 67 62 1
28 4 100 92 20 1
29 2 104 99 58 1
30 5 111 67 29 1
CONTAINERS
1 1 587 220 233
