# Bischoff & Ratcliff container-loading instance BR8-30, converted from
# BR/BR8/30.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 120 (30 distinct types)
# Total profit if all packed: 29966243
# Total box volume: 29966243   Container volume: 30089620   (ratio 0.996)

BOXES
1 2 64 53 32 1
2 5 51 42 28 1
3 6 49 32 30 1
4 7 109 68 59 1
5 6 66 43 32 1
6 2 120 71 47 1
7 7 109 57 41 1
8 2 100 70 28 1
9 5 76 70 51 1
10 8 85 40 26 1
11 2 79 71 55 1
12 3 93 73 55 1
13 5 101 75 75 1
14 2 89 58 53 1
15 2 98 53 36 1
16 5 118 53 31 1
17 5 77 43 37 1
18 4 64 60 46 1
19 3 74 67 37 1
20 3 89 47 38 1
21 5 75 35 27 1
22 5 101 83 74 1
23 3 110 75 59 1
24 3 70 59 22 1
25 3 63 51 31 1
26 4 71 69 50 1
27 1 99 57 45 1
28 4 52 52 50 1
29 2 114 57 33 1
30 6 117 88 65 1
CONTAINERS
1 1 587 220 233
