# Bischoff & Ratcliff container-loading instance BR8-85, converted from
# BR/BR8/85.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 133 (30 distinct types)
# Total profit if all packed: 29931708
# Total box volume: 29931708   Container volume: 30089620   (ratio 0.995)

BOXES
1 5 55 37 22 1
2 4 72 55 31 1
3 5 61 56 36 1
4 4 76 72 22 1
5 4 74 66 61 1
6 4 43 39 32 1
7 7 108 98 27 1
8 7 109 73 65 1
9 6 97 92 40 1
10 3 109 80 62 1
11 7 57 57 45 1
12 3 114 43 41 1
13 2 100 69 67 1
14 4 82 68 24 1
15 6 97 34 31 1
16 2 99 95 60 1
17 3 79 45 45 1
18 5 44 35 30 1
19 7 85 65 55 1
20 3 100 91 76 1
21 3 116 58 24 1
22 2 101 53 40 1
23 5 79 54 34 1
24 5 70 70 53 1
25 4 90 56 23 1
26 4 95 86 57 1
27 3 101 56 31 1
28 7 96 50 31 1
29 3 60 50 34 1
30 6 54 45 31 1
CONTAINERS
1 1 587 220 233
