# Bischoff & Ratcliff container-loading instance BR8-66, converted from
# BR/BR8/66.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 125 (30 distinct types)
# Total profit if all packed: 29408852
# Total box volume: 29408852   Container volume: 30089620   (ratio 0.977)

BOXES
1 10 87 45 32 1
2 5 84 63 46 1
3 4 84 67 44 1
4 4 76 55 30 1
5 3 87 78 61 1
6 6 115 77 53 1
7 6 78 72 51 1
8 2 93 91 62 1
9 4 48 41 40 1
10 3 92 82 53 1
11 3 102 69 54 1
12 2 80 52 34 1
13 5 90 71 60 1
14 8 66 43 42 1
15 3 73 58 52 1
16 6 66 66 26 1
17 4 91 40 28 1
18 2 72 34 33 1
19 4 120 98 74 1
20 4 68 56 43 1
21 3 84 68 57 1
22 2 90 78 74 1
23 4 98 67 25 1
24 4 81 41 35 1
25 5 85 44 42 1
26 3 100 83 40 1
27 6 104 34 27 1
28 5 37 30 25 1
29 1 115 98 63 1
30 4 66 54 30 1
CONTAINERS
1 1 587 220 233
