# Bischoff & Ratcliff container-loading instance BR8-27, converted from
# BR/BR8/27.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 136 (30 distinct types)
# Total profit if all packed: 30012696
# Total box volume: 30012696   Container volume: 30089620   (ratio 0.997)

BOXES
1 4 118 66 47 1
2 3 99 56 25 1
3 2 91 83 48 1
4 7 104 66 40 1
5 7 75 60 33 1
6 4 113 78 60 1
7 4 36 36 29 1
8 7 56 48 40 1
9 3 67 40 22 1
10 4 92 78 64 1
11 6 73 61 31 1
12 2 72 66 58 1
13 9 56 44 26 1
14 1 93 65 34 1
15 5 113 63 50 1
16 6 35 34 31 1
17 4 100 99 80 1
18 5 105 69 20 1
19 7 77 60 38 1
20 4 98 69 30 1
21 6 107 56 20 1
22 1 89 88 54 1
23 6 83 73 31 1
24 4 53 46 44 1
25 6 87 53 34 1
26 1 79 63 33 1
27 8 114 77 60 1
28 5 61 51 29 1
29 2 83 73 56 1
30 3 76 28 27 1
CONTAINERS
1 1 587 220 233
