# Bischoff & Ratcliff container-loading instance BR17-3, converted from
# BR/BR17/3.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 129 (120 distinct types)
# Total profit if all packed: 30043673
# Total box volume: 30043673   Container volume: 30089620   (ratio 0.998)

BOXES
1 1 97 81 27 1
2 1 102 78 39 1
3 1 113 46 36 1
4 1 66 50 42 1
5 1 101 30 26 1
6 1 100 56 35 1
7 1 91 50 40 1
8 1 106 61 56 1
9 1 103 63 58 1
10 1 75 57 41 1
11 1 71 68 64 1
12 1 85 67 39 1
13 2 97 63 56 1
14 1 61 48 30 1
15 1 80 54 35 1
16 1 73 66 62 1
17 1 90 74 69 1
18 1 118 61 40 1
19 1 94 43 31 1
20 1 90 49 30 1
21 1 61 43 20 1
22 2 74 73 59 1
23 1 58 53 51 1
24 1 100 62 53 1
25 1 64 46 45 1
26 1 83 71 34 1
27 1 80 51 34 1
28 2 71 60 46 1
29 2 113 56 46 1
30 1 110 76 31 1
31 1 71 61 35 1
32 1 87 82 41 1
33 1 105 85 37 1
34 1 92 66 36 1
35 1 100 47 36 1
36 1 99 98 37 1
37 1 97 79 49 1
38 1 70 41 33 1
39 1 68 35 28 1
40 1 118 67 32 1
41 1 117 65 38 1
42 1 82 54 28 1
43 1 74 69 64 1
44 1 83 69 47 1
45 1 95 74 55 1
46 1 70 65 28 1
47 1 86 51 31 1
48 1 95 85 40 1
49 1 98 29 29 1
50 1 120 69 68 1
51 2 103 51 44 1
52 1 87 78 67 1
53 1 81 75 48 1
54 1 74 57 39 1
55 1 66 34 28 1
56 1 104 95 74 1
57 1 87 70 61 1
58 1 111 75 30 1
59 1 106 40 33 1
60 2 68 61 33 1
61 1 83 47 45 1
62 1 70 54 49 1
63 1 48 36 31 1
64 1 99 54 25 1
65 1 119 97 72 1
66 1 39 32 31 1
67 1 85 57 36 1
68 1 97 67 30 1
69 1 93 74 66 1
70 1 108 59 31 1
71 2 76 70 27 1
72 1 71 49 32 1
73 1 96 81 60 1
74 1 92 51 32 1
75 1 67 43 26 1
76 1 98 73 23 1
77 1 85 66 37 1
78 1 67 63 34 1
79 1 112 66 34 1
80 1 93 36 28 1
81 1 91 78 49 1
82 1 113 51 34 1
83 1 96 91 76 1
84 1 52 49 36 1
85 1 99 66 34 1
86 1 94 83 59 1
87 1 90 66 53 1
88 1 99 64 24 1
89 1 99 93 79 1
90 1 77 62 47 1
91 1 63 49 38 1
92 1 84 56 43 1
93 1 71 40 20 1
94 1 64 62 57 1
95 1 109 72 46 1
96 1 64 51 34 1
97 2 117 54 42 1
98 1 96 75 31 1
99 1 83 59 41 1
100 1 120 36 20 1
101 1 80 62 51 1
102 1 102 79 27 1
103 1 73 65 37 1
104 1 62 43 37 1
105 1 76 57 36 1
106 1 79 65 60 1
107 1 95 64 23 1
108 1 58 43 34 1
109 1 108 34 26 1
110 1 95 54 38 1
111 1 80 64 27 1
112 1 102 57 42 1
113 1 96 78 22 1
114 1 112 63 38 1
115 1 64 50 30 1
116 1 79 76 71 1
117 1 98 72 61 1
118 1 108 48 30 1
119 2 102 49 30 1
120 1 100 46 42 1
CONTAINERS
1 1 587 220 233
