# Bischoff & Ratcliff container-loading instance BR17-100, converted from
# BR/BR17/100.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 132 (120 distinct types)
# Total profit if all packed: 29894845
# Total box volume: 29894845   Container volume: 30089620   (ratio 0.994)

BOXES
1 1 78 49 47 1
2 1 46 45 43 1
3 1 98 44 36 1
4 1 100 89 31 1
5 1 108 76 47 1
6 1 75 36 28 1
7 1 108 82 56 1
8 1 45 41 24 1
9 1 103 48 38 1
10 1 74 62 46 1
11 1 96 56 44 1
12 1 117 64 42 1
13 1 73 71 50 1
14 1 61 48 47 1
15 1 91 49 27 1
16 1 78 77 28 1
17 1 119 78 34 1
18 1 106 78 63 1
19 1 82 68 62 1
20 1 100 73 53 1
21 1 74 62 30 1
22 1 76 25 20 1
23 1 97 44 34 1
24 3 98 56 49 1
25 1 66 46 38 1
26 1 64 36 32 1
27 1 118 79 45 1
28 1 75 60 45 1
29 1 95 68 47 1
30 1 78 51 29 1
31 1 96 68 47 1
32 1 88 67 44 1
33 1 56 47 44 1
34 1 115 36 32 1
35 1 51 49 47 1
36 1 79 79 78 1
37 1 111 55 32 1
38 1 87 48 41 1
39 1 72 47 41 1
40 1 84 76 39 1
41 2 100 63 53 1
42 1 87 85 24 1
43 1 109 74 57 1
44 1 87 76 75 1
45 2 80 60 59 1
46 1 78 74 36 1
47 1 88 57 55 1
48 1 80 57 51 1
49 1 99 73 35 1
50 1 58 57 44 1
51 1 109 73 72 1
52 1 97 44 20 1
53 1 51 51 51 1
54 1 79 77 44 1
55 1 74 59 47 1
56 1 84 69 47 1
57 2 115 47 32 1
58 1 57 48 45 1
59 1 103 35 33 1
60 1 110 85 53 1
61 1 105 34 30 1
62 1 80 56 30 1
63 1 91 62 60 1
64 2 106 50 31 1
65 1 83 56 30 1
66 2 73 34 33 1
67 1 113 66 42 1
68 1 63 49 38 1
69 1 81 65 53 1
70 1 80 71 53 1
71 2 99 41 30 1
72 2 86 67 34 1
73 1 72 50 41 1
74 1 96 82 43 1
75 2 70 41 29 1
76 1 72 56 49 1
77 1 100 92 41 1
78 1 93 39 37 1
79 1 115 61 46 1
80 1 91 90 65 1
81 1 119 55 48 1
82 1 52 35 29 1
83 1 113 79 50 1
84 1 77 74 20 1
85 1 110 99 57 1
86 1 69 46 22 1
87 1 80 63 58 1
88 2 116 48 32 1
89 1 103 55 28 1
90 1 107 72 37 1
91 1 107 96 30 1
92 1 78 77 33 1
93 1 68 40 36 1
94 2 65 56 41 1
95 1 108 87 67 1
96 1 55 53 36 1
97 1 76 74 51 1
98 1 53 48 25 1
99 1 103 60 40 1
100 1 66 42 28 1
101 1 82 75 58 1
102 1 61 56 26 1
103 1 87 44 25 1
104 1 89 60 20 1
105 1 100 56 40 1
106 1 91 58 45 1
107 1 102 71 36 1
108 1 61 54 33 1
109 1 35 34 32 1
110 1 109 75 57 1
111 1 108 38 26 1
112 1 76 63 56 1
113 1 64 56 30 1
114 1 72 61 40 1
115 1 41 34 30 1
116 1 78 68 62 1
117 1 79 60 48 1
118 1 110 93 42 1
119 1 59 59 40 1
120 1 85 77 69 1
CONTAINERS
1 1 587 220 233
