# Bischoff & Ratcliff container-loading instance BR17-70, converted from
# BR/BR17/70.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 127 (120 distinct types)
# Total profit if all packed: 29780511
# Total box volume: 29780511   Container volume: 30089620   (ratio 0.990)

BOXES
1 1 56 32 28 1
2 1 92 68 39 1
3 1 90 86 29 1
4 1 73 54 52 1
5 1 114 100 45 1
6 1 94 51 36 1
7 1 108 59 38 1
8 1 89 82 61 1
9 1 81 71 43 1
10 1 61 53 37 1
11 1 85 70 58 1
12 1 111 98 39 1
13 1 66 62 59 1
14 1 117 87 49 1
15 2 70 62 40 1
16 1 36 30 30 1
17 1 80 62 57 1
18 1 73 72 54 1
19 1 89 67 41 1
20 1 82 51 38 1
21 2 110 47 42 1
22 1 82 61 35 1
23 1 102 100 62 1
24 1 91 50 42 1
25 1 74 62 38 1
26 1 66 61 50 1
27 1 84 67 44 1
28 1 78 56 56 1
29 1 64 53 52 1
30 1 39 33 30 1
31 1 55 38 29 1
32 1 76 69 46 1
33 1 115 44 26 1
34 1 75 39 30 1
35 1 77 73 31 1
36 1 67 63 56 1
37 1 99 87 56 1
38 1 109 55 41 1
39 1 88 75 30 1
40 1 63 38 32 1
41 2 103 53 49 1
42 1 84 74 51 1
43 1 88 29 22 1
44 1 101 62 61 1
45 1 111 64 45 1
46 1 55 46 43 1
47 1 89 54 52 1
48 1 116 63 50 1
49 1 96 37 27 1
50 1 65 65 43 1
51 1 76 61 51 1
52 1 87 80 66 1
53 1 97 46 23 1
54 1 83 47 36 1
55 2 118 90 36 1
56 1 83 56 27 1
57 1 73 58 53 1
58 1 69 57 44 1
59 1 109 53 49 1
60 1 79 56 41 1
61 1 40 33 22 1
62 1 109 72 65 1
63 1 74 62 51 1
64 1 97 73 36 1
65 1 107 65 42 1
66 1 89 77 76 1
67 1 86 57 36 1
68 1 66 49 41 1
69 1 100 59 56 1
70 1 89 69 54 1
71 1 113 43 26 1
72 1 105 65 44 1
73 1 61 60 46 1
74 1 91 47 39 1
75 1 84 72 26 1
76 1 48 45 27 1
77 1 75 71 26 1
78 1 77 69 40 1
79 1 80 72 39 1
80 1 107 62 56 1
81 1 83 48 45 1
82 1 88 79 35 1
83 1 74 69 31 1
84 1 95 73 50 1
85 1 83 56 51 1
86 1 94 79 44 1
87 1 99 63 34 1
88 1 70 65 58 1
89 1 96 79 57 1
90 2 84 53 43 1
91 1 116 100 62 1
92 1 105 96 66 1
93 1 94 83 66 1
94 1 73 60 45 1
95 1 79 48 34 1
96 1 61 37 27 1
97 1 50 49 31 1
98 1 69 58 30 1
99 1 87 73 39 1
100 1 103 70 28 1
101 1 101 74 53 1
102 1 61 59 28 1
103 1 96 74 45 1
104 2 90 50 28 1
105 1 101 54 40 1
106 1 90 75 23 1
107 1 79 70 38 1
108 1 90 58 50 1
109 1 70 63 42 1
110 1 71 58 37 1
111 1 76 50 48 1
112 1 72 53 47 1
113 1 50 48 27 1
114 2 104 68 28 1
115 1 75 64 47 1
116 1 50 46 46 1
117 1 66 48 47 1
118 1 46 45 32 1
119 1 113 74 68 1
120 1 61 54 20 1
CONTAINERS
1 1 587 220 233
