# Bischoff & Ratcliff container-loading instance BR17-10, converted from
# BR/BR17/10.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 133 (120 distinct types)
# Total profit if all packed: 30001686
# Total box volume: 30001686   Container volume: 30089620   (ratio 0.997)

BOXES
1 1 68 66 31 1
2 1 120 34 26 1
3 1 95 76 60 1
4 1 61 47 34 1
5 1 53 45 36 1
6 2 80 52 42 1
7 1 109 63 28 1
8 1 74 64 35 1
9 1 53 40 36 1
10 1 102 96 59 1
11 1 64 60 47 1
12 2 99 90 32 1
13 1 76 50 43 1
14 1 90 75 25 1
15 1 94 65 37 1
16 1 117 34 28 1
17 1 39 28 24 1
18 1 92 60 42 1
19 1 102 78 49 1
20 1 82 69 46 1
21 1 88 78 53 1
22 1 45 43 20 1
23 1 113 62 57 1
24 1 113 98 38 1
25 1 58 55 32 1
26 1 42 34 21 1
27 1 107 34 33 1
28 1 84 78 49 1
29 1 93 60 23 1
30 1 115 78 40 1
31 1 76 74 71 1
32 1 72 52 51 1
33 1 95 76 44 1
34 1 93 86 54 1
35 1 119 75 71 1
36 1 86 46 32 1
37 1 76 60 44 1
38 2 70 61 41 1
39 1 94 68 51 1
40 1 112 79 23 1
41 1 108 99 52 1
42 1 77 59 53 1
43 1 90 76 48 1
44 1 89 60 34 1
45 1 74 52 32 1
46 1 83 49 31 1
47 1 83 76 41 1
48 1 64 36 30 1
49 1 71 66 50 1
50 1 109 80 78 1
51 1 82 57 22 1
52 1 112 77 68 1
53 1 98 37 28 1
54 2 94 54 26 1
55 1 114 75 73 1
56 1 80 48 30 1
57 1 80 65 49 1
58 1 95 75 41 1
59 1 120 91 76 1
60 1 83 75 69 1
61 1 72 61 60 1
62 1 75 61 43 1
63 1 63 42 32 1
64 1 81 58 44 1
65 1 119 65 28 1
66 1 87 46 39 1
67 1 99 39 31 1
68 2 99 80 30 1
69 1 70 47 36 1
70 1 69 46 21 1
71 1 96 47 32 1
72 1 90 65 25 1
73 1 41 40 38 1
74 1 109 32 25 1
75 1 112 59 21 1
76 2 88 36 32 1
77 1 69 39 29 1
78 1 55 46 45 1
79 1 76 71 58 1
80 1 62 55 50 1
81 2 87 62 38 1
82 1 83 58 34 1
83 1 73 57 45 1
84 1 94 58 55 1
85 1 116 54 50 1
86 1 71 55 27 1
87 1 36 30 27 1
88 1 56 52 34 1
89 1 80 67 55 1
90 1 47 36 26 1
91 2 65 42 32 1
92 1 72 67 44 1
93 1 118 93 63 1
94 1 50 48 21 1
95 1 68 47 43 1
96 1 78 77 69 1
97 2 79 64 45 1
98 1 102 56 49 1
99 1 106 64 36 1
100 2 42 32 27 1
101 1 73 62 46 1
102 1 65 61 32 1
103 1 87 49 48 1
104 1 59 57 49 1
105 1 103 51 41 1
106 2 64 42 41 1
107 1 64 35 33 1
108 1 58 46 42 1
109 2 119 71 57 1
110 1 100 76 38 1
111 1 103 92 73 1
112 1 104 83 77 1
113 2 31 29 28 1
114 1 60 49 38 1
115 1 75 63 60 1
116 1 104 77 56 1
117 1 116 58 39 1
118 1 59 54 26 1
119 1 68 38 27 1
120 1 105 100 29 1
CONTAINERS
1 1 587 220 233
