# Bischoff & Ratcliff container-loading instance BR17-79, converted from
# BR/BR17/79.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 150 (120 distinct types)
# Total profit if all packed: 30021940
# Total box volume: 30021940   Container volume: 30089620   (ratio 0.998)

BOXES
1 1 64 48 46 1
2 1 79 25 22 1
3 1 89 85 33 1
4 1 79 66 34 1
5 1 79 54 31 1
6 1 115 95 22 1
7 1 76 54 44 1
8 1 80 44 29 1
9 1 66 33 26 1
10 2 50 32 32 1
11 1 116 93 21 1
12 1 113 64 50 1
13 1 101 80 31 1
14 1 96 76 46 1
15 1 61 61 26 1
16 1 108 26 23 1
17 1 96 88 31 1
18 1 80 61 47 1
19 1 87 74 35 1
20 1 61 51 50 1
21 1 97 77 70 1
22 1 74 65 61 1
23 2 92 30 23 1
24 1 94 59 40 1
25 1 100 84 27 1
26 1 120 42 31 1
27 1 45 40 36 1
28 2 53 50 50 1
29 1 81 64 45 1
30 1 63 62 31 1
31 1 107 59 48 1
32 1 114 76 27 1
33 1 39 26 25 1
34 1 92 67 42 1
35 1 85 82 38 1
36 1 52 41 31 1
37 2 50 40 30 1
38 1 94 47 30 1
39 2 92 76 37 1
40 2 93 56 25 1
41 1 71 38 38 1
42 1 103 71 69 1
43 1 88 67 51 1
44 1 103 70 53 1
45 1 71 69 62 1
46 1 91 79 36 1
47 1 64 46 29 1
48 2 115 82 50 1
49 1 63 34 30 1
50 1 77 29 25 1
51 2 66 38 35 1
52 1 60 52 50 1
53 1 83 68 33 1
54 1 108 52 42 1
55 1 114 88 33 1
56 1 65 64 37 1
57 1 58 36 32 1
58 2 75 73 64 1
59 1 61 32 27 1
60 1 65 65 43 1
61 1 67 46 44 1
62 2 91 85 73 1
63 1 72 34 26 1
64 1 118 72 42 1
65 1 63 55 50 1
66 1 112 75 64 1
67 2 94 83 60 1
68 2 57 43 35 1
69 1 65 39 34 1
70 2 78 66 34 1
71 1 63 61 42 1
72 1 75 72 47 1
73 2 48 38 37 1
74 1 89 70 40 1
75 1 93 45 44 1
76 1 87 71 25 1
77 2 89 40 32 1
78 2 55 53 39 1
79 1 52 39 32 1
80 1 90 44 38 1
81 1 97 67 46 1
82 2 90 76 32 1
83 1 92 76 36 1
84 1 97 63 30 1
85 1 60 50 32 1
86 2 59 56 39 1
87 1 94 59 30 1
88 2 55 39 26 1
89 1 68 52 29 1
90 1 100 97 40 1
91 3 77 40 38 1
92 1 97 70 51 1
93 1 76 61 32 1
94 1 100 91 42 1
95 2 82 47 33 1
96 2 104 73 42 1
97 1 86 73 69 1
98 2 37 35 26 1
99 2 57 55 41 1
100 1 94 92 52 1
101 1 92 45 38 1
102 1 76 70 38 1
103 2 60 51 33 1
104 1 108 99 59 1
105 1 110 85 28 1
106 1 62 49 42 1
107 1 104 52 36 1
108 1 109 69 29 1
109 2 90 74 64 1
110 1 77 42 40 1
111 1 95 40 22 1
112 1 64 49 29 1
113 2 105 75 38 1
114 1 61 48 20 1
115 1 55 53 43 1
116 1 78 77 52 1
117 1 97 87 24 1
118 2 74 29 26 1
119 1 79 69 65 1
120 2 69 59 55 1
CONTAINERS
1 1 587 220 233
