# Bischoff & Ratcliff container-loading instance BR17-61, converted from
# BR/BR17/61.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 120 (120 distinct types)
# Total profit if all packed: 31289494
# Total box volume: 31289494   Container volume: 30089620   (ratio 1.040)

BOXES
1 1 109 68 64 1
2 1 84 58 55 1
3 1 96 83 24 1
4 1 74 67 37 1
5 1 107 73 70 1
6 1 80 73 54 1
7 1 72 41 33 1
8 1 84 79 74 1
9 1 40 37 20 1
10 1 74 73 42 1
11 1 55 48 33 1
12 1 109 74 70 1
13 1 107 44 39 1
14 1 99 51 47 1
15 1 80 62 38 1
16 1 46 43 37 1
17 1 94 69 36 1
18 1 98 64 48 1
19 1 99 91 70 1
20 1 113 76 52 1
21 1 62 52 24 1
22 1 99 86 61 1
23 1 113 95 40 1
24 1 117 88 60 1
25 1 67 48 36 1
26 1 103 91 58 1
27 1 88 51 37 1
28 1 106 63 59 1
29 1 98 64 61 1
30 1 88 80 48 1
31 1 94 60 29 1
32 1 115 78 50 1
33 1 100 63 26 1
34 1 109 72 43 1
35 1 62 57 54 1
36 1 82 72 34 1
37 1 78 63 58 1
38 1 97 64 64 1
39 1 100 58 23 1
40 1 71 51 47 1
41 1 76 61 35 1
42 1 77 64 33 1
43 1 109 55 46 1
44 1 100 69 55 1
45 1 96 65 63 1
46 1 71 56 30 1
47 1 74 61 39 1
48 1 117 93 76 1
49 1 87 66 25 1
50 1 58 54 29 1
51 1 67 56 53 1
52 1 73 49 46 1
53 1 111 60 39 1
54 1 57 42 31 1
55 1 91 38 31 1
56 1 101 75 52 1
57 1 88 70 23 1
58 1 74 66 51 1
59 1 74 71 65 1
60 1 48 38 32 1
61 1 112 89 62 1
62 1 71 46 36 1
63 1 39 38 30 1
64 1 77 74 29 1
65 1 68 67 33 1
66 1 76 42 37 1
67 1 77 64 55 1
68 1 74 62 38 1
69 1 77 69 53 1
70 1 100 43 27 1
71 1 74 65 44 1
72 1 59 44 41 1
73 1 72 54 24 1
74 1 94 38 25 1
75 1 68 51 34 1
76 1 100 80 29 1
77 1 87 60 49 1
78 1 100 86 41 1
79 1 104 52 27 1
80 1 99 85 79 1
81 1 99 90 44 1
82 1 71 68 21 1
83 1 47 47 35 1
84 1 93 71 22 1
85 1 80 43 40 1
86 1 44 39 33 1
87 1 67 37 27 1
88 1 77 75 52 1
89 1 68 61 48 1
90 1 100 67 47 1
91 1 86 64 23 1
92 1 113 47 20 1
93 1 111 72 58 1
94 1 97 56 47 1
95 1 112 90 65 1
96 1 109 78 73 1
97 1 103 55 28 1
98 1 101 91 25 1
99 1 92 57 20 1
100 1 112 39 28 1
101 1 91 72 43 1
102 1 84 47 41 1
103 1 98 58 57 1
104 1 71 41 33 1
105 1 100 92 52 1
106 1 118 100 66 1
107 1 88 54 41 1
108 1 72 72 47 1
109 1 66 35 20 1
110 1 89 76 39 1
111 1 112 78 78 1
112 1 95 76 31 1
113 1 92 82 25 1
114 1 71 68 54 1
115 1 107 73 42 1
116 1 104 39 23 1
117 1 90 82 47 1
118 1 82 65 61 1
119 1 71 70 65 1
120 1 54 50 46 1
CONTAINERS
1 1 587 220 233
