# Bischoff & Ratcliff container-loading instance BR17-86, converted from
# BR/BR17/86.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 132 (120 distinct types)
# Total profit if all packed: 29675618
# Total box volume: 29675618   Container volume: 30089620   (ratio 0.986)

BOXES
1 1 87 33 28 1
2 1 97 70 57 1
3 1 71 57 38 1
4 1 63 53 47 1
5 1 77 56 37 1
6 1 102 67 47 1
7 1 72 31 29 1
8 1 84 58 38 1
9 1 84 57 56 1
10 1 88 76 33 1
11 1 109 76 73 1
12 1 57 55 54 1
13 1 115 26 25 1
14 1 71 50 41 1
15 1 102 59 29 1
16 1 69 67 45 1
17 1 50 46 38 1
18 1 78 76 38 1
19 1 95 55 31 1
20 1 98 83 38 1
21 1 89 67 31 1
22 1 68 51 45 1
23 1 63 35 27 1
24 1 72 53 25 1
25 1 109 78 74 1
26 1 90 58 29 1
27 1 96 50 45 1
28 1 89 70 28 1
29 1 95 73 44 1
30 1 78 68 26 1
31 1 118 89 62 1
32 1 98 72 25 1
33 1 102 35 33 1
34 2 74 55 36 1
35 1 104 62 45 1
36 1 91 28 27 1
37 1 63 57 31 1
38 1 49 47 25 1
39 2 75 69 66 1
40 2 65 50 42 1
41 2 119 72 25 1
42 1 98 74 35 1
43 1 53 51 33 1
44 1 94 75 40 1
45 1 96 48 20 1
46 2 49 45 36 1
47 1 90 79 61 1
48 1 99 94 39 1
49 2 100 77 72 1
50 1 66 38 36 1
51 1 111 73 70 1
52 1 85 60 41 1
53 1 64 42 22 1
54 1 49 37 29 1
55 1 79 70 53 1
56 1 48 41 38 1
57 1 90 77 73 1
58 1 119 93 24 1
59 1 83 75 70 1
60 1 71 66 41 1
61 1 80 61 35 1
62 1 118 92 47 1
63 1 68 58 27 1
64 2 64 53 44 1
65 2 70 55 44 1
66 1 79 69 21 1
67 1 69 42 40 1
68 1 112 45 24 1
69 1 83 65 61 1
70 1 49 39 27 1
71 1 100 81 62 1
72 1 63 42 26 1
73 1 81 79 72 1
74 1 79 56 41 1
75 1 113 60 50 1
76 1 92 46 23 1
77 1 90 60 35 1
78 1 79 73 37 1
79 1 95 75 37 1
80 1 86 71 40 1
81 1 67 44 38 1
82 1 102 64 40 1
83 1 69 66 57 1
84 1 75 69 40 1
85 1 77 66 20 1
86 1 92 32 24 1
87 1 61 36 32 1
88 1 65 54 48 1
89 1 99 78 55 1
90 1 79 71 70 1
91 1 57 56 32 1
92 1 57 39 30 1
93 1 85 43 32 1
94 1 88 74 67 1
95 1 98 84 65 1
96 1 117 60 42 1
97 2 104 98 31 1
98 1 76 60 42 1
99 1 101 98 51 1
100 2 107 84 64 1
101 1 111 38 29 1
102 1 97 76 39 1
103 1 77 74 63 1
104 2 46 45 32 1
105 1 73 46 25 1
106 1 89 61 23 1
107 1 97 73 47 1
108 2 57 37 32 1
109 1 102 34 34 1
110 1 57 27 27 1
111 1 68 63 47 1
112 1 70 52 23 1
113 1 80 59 47 1
114 1 78 76 61 1
115 1 69 49 28 1
116 1 103 57 57 1
117 1 115 84 52 1
118 1 116 32 25 1
119 1 96 43 41 1
120 1 74 42 37 1
CONTAINERS
1 1 587 220 233
