# Bischoff & Ratcliff container-loading instance BR17-77, converted from
# BR/BR17/77.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 136 (120 distinct types)
# Total profit if all packed: 29684083
# Total box volume: 29684083   Container volume: 30089620   (ratio 0.987)

BOXES
1 1 73 73 36 1
2 1 87 49 26 1
3 2 68 53 44 1
4 1 73 57 33 1
5 1 65 49 47 1
6 1 80 65 35 1
7 1 72 35 26 1
8 1 75 68 40 1
9 1 104 53 34 1
10 1 97 93 45 1
11 2 79 54 49 1
12 1 52 32 27 1
13 1 84 72 59 1
14 1 74 71 53 1
15 1 102 70 27 1
16 1 80 79 52 1
17 2 102 87 35 1
18 1 70 31 27 1
19 2 60 57 51 1
20 1 84 76 38 1
21 1 64 45 34 1
22 1 96 69 68 1
23 1 74 66 29 1
24 1 55 51 35 1
25 1 84 48 32 1
26 1 88 37 37 1
27 1 67 58 49 1
28 1 117 74 34 1
29 1 66 44 20 1
30 1 73 35 26 1
31 1 80 65 32 1
32 2 56 53 46 1
33 2 87 54 33 1
34 1 87 69 27 1
35 1 92 71 40 1
36 1 106 59 44 1
37 1 38 35 34 1
38 1 56 48 37 1
39 1 78 62 58 1
40 1 80 58 55 1
41 2 93 83 67 1
42 1 78 56 38 1
43 2 72 50 24 1
44 2 92 68 48 1
45 1 99 48 22 1
46 1 64 59 20 1
47 1 98 86 41 1
48 1 95 67 53 1
49 2 74 70 48 1
50 1 76 54 53 1
51 1 106 89 47 1
52 1 92 77 29 1
53 1 78 56 38 1
54 1 102 100 44 1
55 1 74 55 20 1
56 1 67 62 59 1
57 1 92 38 31 1
58 1 113 89 54 1
59 1 32 31 28 1
60 1 63 63 55 1
61 1 114 53 39 1
62 1 72 46 45 1
63 1 68 47 34 1
64 1 58 45 33 1
65 1 107 72 35 1
66 1 34 28 21 1
67 1 98 39 31 1
68 1 120 43 38 1
69 1 55 53 25 1
70 1 84 77 50 1
71 1 63 63 42 1
72 1 95 72 60 1
73 2 93 80 42 1
74 1 59 56 40 1
75 1 63 41 29 1
76 1 98 93 58 1
77 1 76 74 46 1
78 3 90 80 60 1
79 1 85 63 36 1
80 1 82 63 28 1
81 1 86 66 54 1
82 1 47 44 43 1
83 1 73 46 27 1
84 1 95 79 37 1
85 1 99 68 44 1
86 1 74 67 56 1
87 2 65 40 36 1
88 1 84 58 36 1
89 1 104 83 67 1
90 1 117 74 63 1
91 1 95 94 79 1
92 1 84 54 38 1
93 1 60 50 49 1
94 1 70 57 49 1
95 1 85 50 49 1
96 2 82 74 45 1
97 1 76 67 54 1
98 1 75 55 33 1
99 2 120 68 33 1
100 1 116 95 22 1
101 1 82 75 58 1
102 1 112 43 34 1
103 1 86 34 29 1
104 1 104 50 37 1
105 1 70 37 24 1
106 1 89 65 38 1
107 1 50 48 39 1
108 1 105 59 46 1
109 1 74 73 31 1
110 1 109 55 44 1
111 1 98 76 35 1
112 1 94 75 67 1
113 1 92 55 36 1
114 1 65 40 28 1
115 1 101 43 37 1
116 1 71 51 30 1
117 1 66 44 33 1
118 1 75 51 41 1
119 1 49 46 36 1
120 1 68 67 32 1
CONTAINERS
1 1 587 220 233
