# Bischoff & Ratcliff container-loading instance BR17-29, converted from
# BR/BR17/29.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 127 (120 distinct types)
# Total profit if all packed: 30040249
# Total box volume: 30040249   Container volume: 30089620   (ratio 0.998)

BOXES
1 1 91 58 57 1
2 1 92 78 53 1
3 1 112 48 28 1
4 1 78 47 26 1
5 1 41 40 28 1
6 1 57 47 32 1
7 3 54 47 40 1
8 1 85 80 25 1
9 1 89 86 54 1
10 1 118 94 68 1
11 1 98 63 36 1
12 1 81 42 38 1
13 1 86 59 39 1
14 1 91 67 40 1
15 1 73 61 41 1
16 1 67 59 57 1
17 1 84 75 33 1
18 1 96 88 70 1
19 1 67 44 30 1
20 1 82 76 64 1
21 1 119 45 43 1
22 1 85 66 47 1
23 1 101 74 49 1
24 1 87 57 50 1
25 1 73 69 63 1
26 1 97 54 38 1
27 1 104 56 37 1
28 1 85 44 30 1
29 1 104 88 20 1
30 2 103 94 32 1
31 1 79 60 56 1
32 1 60 57 56 1
33 1 80 72 37 1
34 1 96 39 31 1
35 1 92 29 23 1
36 1 53 46 34 1
37 1 71 53 30 1
38 1 94 80 35 1
39 1 68 68 57 1
40 1 97 57 43 1
41 1 92 42 30 1
42 1 63 36 33 1
43 1 94 55 37 1
44 1 114 51 28 1
45 1 93 89 30 1
46 1 84 51 49 1
47 1 96 79 20 1
48 1 72 71 63 1
49 2 103 56 37 1
50 1 88 68 53 1
51 1 99 64 47 1
52 1 61 37 27 1
53 1 42 39 25 1
54 1 57 46 37 1
55 1 89 75 35 1
56 1 93 91 30 1
57 1 80 71 55 1
58 1 109 94 52 1
59 1 89 40 29 1
60 1 93 79 47 1
61 1 108 84 46 1
62 1 109 69 60 1
63 1 87 57 47 1
64 1 74 70 49 1
65 1 80 57 29 1
66 1 65 60 55 1
67 1 78 72 24 1
68 1 73 51 29 1
69 1 101 58 49 1
70 1 107 66 37 1
71 1 68 66 47 1
72 1 78 65 63 1
73 1 93 50 30 1
74 1 73 38 35 1
75 1 95 67 61 1
76 1 104 63 51 1
77 1 120 94 61 1
78 1 89 78 24 1
79 1 77 63 58 1
80 1 59 56 36 1
81 1 99 61 37 1
82 1 119 40 39 1
83 1 57 50 49 1
84 1 112 51 30 1
85 1 83 73 30 1
86 1 95 72 72 1
87 1 85 43 31 1
88 1 64 35 22 1
89 1 70 66 55 1
90 1 77 67 53 1
91 2 91 70 33 1
92 1 81 73 49 1
93 2 58 53 51 1
94 1 63 54 41 1
95 1 94 76 33 1
96 1 87 69 67 1
97 1 84 82 56 1
98 1 64 56 26 1
99 1 55 36 34 1
100 1 104 79 40 1
101 1 72 52 45 1
102 1 89 81 74 1
103 1 55 30 26 1
104 1 97 74 48 1
105 1 111 83 49 1
106 1 86 73 67 1
107 1 66 34 23 1
108 1 98 97 49 1
109 1 62 47 36 1
110 1 66 63 48 1
111 1 81 47 42 1
112 1 79 46 41 1
113 1 61 52 26 1
114 1 82 34 33 1
115 1 119 38 24 1
116 2 91 81 71 1
117 1 84 73 47 1
118 1 96 33 26 1
119 1 98 61 61 1
120 1 120 84 63 1
CONTAINERS
1 1 587 220 233
