# Bischoff & Ratcliff container-loading instance BR18-14, converted from
# BR/BR18/14.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 130 (130 distinct types)
# Total profit if all packed: 31397466
# Total box volume: 31397466   Container volume: 30089620   (ratio 1.043)

BOXES
1 1 68 48 31 1
2 1 104 80 63 1
3 1 82 46 21 1
4 1 114 78 60 1
5 1 90 74 66 1
6 1 112 54 36 1
7 1 71 64 54 1
8 1 74 53 33 1
9 1 75 62 57 1
10 1 68 62 52 1
11 1 64 49 47 1
12 1 60 39 36 1
13 1 55 45 35 1
14 1 59 35 31 1
15 1 104 47 34 1
16 1 81 74 38 1
17 1 101 77 45 1
18 1 116 55 36 1
19 1 77 71 47 1
20 1 90 73 38 1
21 1 114 68 27 1
22 1 91 67 38 1
23 1 65 58 33 1
24 1 120 47 32 1
25 1 87 87 51 1
26 1 117 72 31 1
27 1 87 66 50 1
28 1 80 42 35 1
29 1 90 74 43 1
30 1 95 79 27 1
31 1 89 67 64 1
32 1 102 89 30 1
33 1 72 36 31 1
34 1 73 31 28 1
35 1 103 97 67 1
36 1 120 79 38 1
37 1 65 57 23 1
38 1 56 53 46 1
39 1 120 89 77 1
40 1 109 31 24 1
41 1 89 85 61 1
42 1 84 58 35 1
43 1 91 68 38 1
44 1 92 81 44 1
45 1 73 72 33 1
46 1 38 29 28 1
47 1 78 62 38 1
48 1 104 67 24 1
49 1 114 52 44 1
50 1 64 54 31 1
51 1 69 66 50 1
52 1 94 57 48 1
53 1 98 62 28 1
54 1 105 70 63 1
55 1 102 66 38 1
56 1 92 51 47 1
57 1 104 74 38 1
58 1 68 63 21 1
59 1 99 89 66 1
60 1 79 44 29 1
61 1 118 89 71 1
62 1 86 78 37 1
63 1 82 49 47 1
64 1 89 70 51 1
65 1 106 86 35 1
66 1 62 44 25 1
67 1 69 65 20 1
68 1 100 87 74 1
69 1 111 90 54 1
70 1 98 60 34 1
71 1 67 42 31 1
72 1 97 53 39 1
73 1 100 46 30 1
74 1 78 52 33 1
75 1 74 35 29 1
76 1 100 61 29 1
77 1 95 65 45 1
78 1 56 35 25 1
79 1 82 41 36 1
80 1 90 76 27 1
81 1 109 89 59 1
82 1 119 64 58 1
83 1 72 64 62 1
84 1 98 55 26 1
85 1 99 30 27 1
86 1 53 40 36 1
87 1 69 68 28 1
88 1 52 35 33 1
89 1 52 51 43 1
90 1 85 39 25 1
91 1 96 72 49 1
92 1 94 43 37 1
93 1 80 37 26 1
94 1 116 76 27 1
95 1 84 70 37 1
96 1 62 60 45 1
97 1 81 72 34 1
98 1 118 79 34 1
99 1 86 67 24 1
100 1 98 89 31 1
101 1 80 65 31 1
102 1 82 51 44 1
103 1 69 62 56 1
104 1 82 66 33 1
105 1 82 66 49 1
106 1 102 64 56 1
107 1 90 68 55 1
108 1 66 58 31 1
109 1 81 61 40 1
110 1 103 92 73 1
111 1 77 54 47 1
112 1 71 54 30 1
113 1 66 57 34 1
114 1 64 32 27 1
115 1 79 51 39 1
116 1 118 80 27 1
117 1 87 68 21 1
118 1 78 65 58 1
119 1 80 78 66 1
120 1 108 76 65 1
121 1 114 44 34 1
122 1 95 70 55 1
123 1 75 65 32 1
124 1 77 74 52 1
125 1 111 60 48 1
126 1 120 85 38 1
127 1 44 38 26 1
128 1 119 85 41 1
129 1 90 67 40 1
130 1 101 77 59 1
CONTAINERS
1 1 587 220 233
