# Bischoff & Ratcliff container-loading instance BR18-7, converted from
# BR/BR18/7.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 130 (130 distinct types)
# Total profit if all packed: 32074775
# Total box volume: 32074775   Container volume: 30089620   (ratio 1.066)

BOXES
1 1 118 79 51 1
2 1 86 32 31 1
3 1 64 58 52 1
4 1 42 42 32 1
5 1 64 55 43 1
6 1 84 70 35 1
7 1 76 57 36 1
8 1 95 60 55 1
9 1 80 66 52 1
10 1 109 73 23 1
11 1 72 65 54 1
12 1 98 55 44 1
13 1 88 61 31 1
14 1 94 82 66 1
15 1 78 77 64 1
16 1 77 32 30 1
17 1 91 61 61 1
18 1 101 100 77 1
19 1 103 63 59 1
20 1 117 61 57 1
21 1 71 69 34 1
22 1 60 51 30 1
23 1 87 60 29 1
24 1 107 72 62 1
25 1 93 77 64 1
26 1 55 44 44 1
27 1 66 36 31 1
28 1 94 79 26 1
29 1 76 63 46 1
30 1 74 56 40 1
31 1 64 54 48 1
32 1 118 43 20 1
33 1 101 26 24 1
34 1 47 37 24 1
35 1 84 58 43 1
36 1 92 81 43 1
37 1 42 38 34 1
38 1 117 52 49 1
39 1 98 46 45 1
40 1 115 68 59 1
41 1 99 52 46 1
42 1 79 40 34 1
43 1 70 67 55 1
44 1 90 86 57 1
45 1 94 75 46 1
46 1 116 84 63 1
47 1 109 41 28 1
48 1 50 34 34 1
49 1 83 71 71 1
50 1 75 43 21 1
51 1 115 87 34 1
52 1 114 47 29 1
53 1 103 74 67 1
54 1 85 75 72 1
55 1 54 54 25 1
56 1 116 77 36 1
57 1 96 85 58 1
58 1 104 71 43 1
59 1 75 48 23 1
60 1 113 72 54 1
61 1 76 54 38 1
62 1 80 63 51 1
63 1 86 76 55 1
64 1 79 68 43 1
65 1 106 79 42 1
66 1 105 80 29 1
67 1 119 83 38 1
68 1 98 33 24 1
69 1 93 67 23 1
70 1 83 73 37 1
71 1 113 70 47 1
72 1 99 39 24 1
73 1 103 67 49 1
74 1 110 43 32 1
75 1 96 78 76 1
76 1 49 48 38 1
77 1 75 64 42 1
78 1 53 46 35 1
79 1 117 74 37 1
80 1 61 50 42 1
81 1 71 42 38 1
82 1 107 39 26 1
83 1 96 32 22 1
84 1 101 80 21 1
85 1 87 82 42 1
86 1 67 59 23 1
87 1 92 58 54 1
88 1 101 66 59 1
89 1 87 64 64 1
90 1 112 69 46 1
91 1 116 78 32 1
92 1 70 55 49 1
93 1 60 44 33 1
94 1 88 62 42 1
95 1 38 36 34 1
96 1 92 44 32 1
97 1 72 63 47 1
98 1 113 60 54 1
99 1 112 29 29 1
100 1 79 76 31 1
101 1 86 83 35 1
102 1 119 69 39 1
103 1 73 57 48 1
104 1 60 51 46 1
105 1 66 65 39 1
106 1 103 75 25 1
107 1 86 56 44 1
108 1 52 50 42 1
109 1 70 49 44 1
110 1 32 30 28 1
111 1 62 54 26 1
112 1 65 51 51 1
113 1 103 60 25 1
114 1 37 35 27 1
115 1 116 83 66 1
116 1 93 74 47 1
117 1 70 69 53 1
118 1 106 82 60 1
119 1 53 41 28 1
120 1 103 98 78 1
121 1 46 39 32 1
122 1 104 78 55 1
123 1 92 80 32 1
124 1 78 56 47 1
125 1 71 70 51 1
126 1 86 41 31 1
127 1 78 32 30 1
128 1 75 57 47 1
129 1 99 95 80 1
130 1 118 73 73 1
CONTAINERS
1 1 587 220 233
