# Bischoff & Ratcliff container-loading instance BR18-85, converted from
# BR/BR18/85.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 140 (130 distinct types)
# Total profit if all packed: 29956581
# Total box volume: 29956581   Container volume: 30089620   (ratio 0.996)

BOXES
1 1 55 37 22 1
2 1 72 55 31 1
3 1 61 56 36 1
4 2 76 72 22 1
5 1 74 66 61 1
6 1 43 39 32 1
7 1 108 98 27 1
8 1 109 73 65 1
9 1 97 92 40 1
10 1 109 80 62 1
11 1 57 57 45 1
12 1 114 43 41 1
13 1 100 69 67 1
14 1 82 68 24 1
15 1 97 34 31 1
16 1 99 95 60 1
17 1 79 45 45 1
18 1 44 35 30 1
19 1 85 65 55 1
20 1 100 91 76 1
21 2 116 58 24 1
22 1 101 53 40 1
23 1 79 54 34 1
24 1 70 70 53 1
25 1 90 56 23 1
26 1 95 86 57 1
27 1 101 56 31 1
28 1 96 50 31 1
29 1 60 50 34 1
30 1 54 45 31 1
31 1 79 51 29 1
32 1 114 76 44 1
33 1 88 80 67 1
34 1 66 50 33 1
35 1 62 39 32 1
36 1 73 71 30 1
37 1 105 60 25 1
38 1 98 79 21 1
39 1 103 67 21 1
40 2 58 57 51 1
41 1 56 56 23 1
42 1 85 49 30 1
43 2 70 53 52 1
44 1 75 68 43 1
45 1 62 61 40 1
46 2 98 76 60 1
47 1 72 71 55 1
48 1 84 53 41 1
49 1 84 31 30 1
50 1 99 55 20 1
51 1 100 74 40 1
52 2 55 54 50 1
53 1 74 49 37 1
54 1 96 76 34 1
55 1 72 50 36 1
56 1 100 84 68 1
57 1 76 50 48 1
58 1 98 75 25 1
59 1 73 60 43 1
60 1 76 70 36 1
61 1 115 59 35 1
62 1 49 48 34 1
63 1 83 62 56 1
64 1 102 72 31 1
65 1 81 36 36 1
66 1 99 75 55 1
67 1 99 62 39 1
68 1 52 45 26 1
69 1 94 90 61 1
70 1 71 36 32 1
71 1 117 63 42 1
72 1 86 76 70 1
73 1 93 66 20 1
74 1 87 41 34 1
75 1 77 58 56 1
76 1 52 50 47 1
77 1 38 26 25 1
78 1 92 40 38 1
79 1 48 25 20 1
80 1 53 36 33 1
81 1 47 38 31 1
82 1 70 54 35 1
83 1 62 46 24 1
84 1 108 77 48 1
85 1 56 53 35 1
86 1 64 63 36 1
87 1 117 48 41 1
88 1 87 59 49 1
89 1 100 80 36 1
90 1 60 58 35 1
91 1 111 98 46 1
92 1 91 41 27 1
93 1 99 65 37 1
94 1 102 25 20 1
95 1 116 43 29 1
96 2 102 46 31 1
97 1 62 54 50 1
98 2 107 80 39 1
99 1 70 42 35 1
100 1 118 85 80 1
101 1 88 68 66 1
102 1 99 58 57 1
103 1 61 45 35 1
104 1 96 65 30 1
105 1 55 55 40 1
106 1 83 74 34 1
107 1 91 90 55 1
108 1 90 76 30 1
109 1 51 48 39 1
110 1 73 64 29 1
111 1 75 46 44 1
112 2 64 64 55 1
113 1 71 52 46 1
114 1 83 72 70 1
115 1 82 52 49 1
116 2 99 57 33 1
117 1 100 63 57 1
118 1 74 71 69 1
119 1 63 57 41 1
120 1 79 73 62 1
121 1 98 74 69 1
122 1 43 36 30 1
123 1 84 75 25 1
124 1 87 43 35 1
125 1 81 69 21 1
126 1 63 47 40 1
127 1 59 53 33 1
128 1 66 56 43 1
129 1 45 39 29 1
130 1 66 61 39 1
CONTAINERS
1 1 587 220 233
