# Bischoff & Ratcliff container-loading instance BR18-2, converted from
# BR/BR18/2.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 130 (130 distinct types)
# Total profit if all packed: 30747956
# Total box volume: 30747956   Container volume: 30089620   (ratio 1.022)

BOXES
1 1 49 25 21 1
2 1 60 51 41 1
3 1 103 76 64 1
4 1 95 70 62 1
5 1 111 49 26 1
6 1 85 84 72 1
7 1 48 36 31 1
8 1 86 76 38 1
9 1 71 48 47 1
10 1 90 43 33 1
11 1 98 52 44 1
12 1 73 37 23 1
13 1 61 48 39 1
14 1 75 75 63 1
15 1 74 42 40 1
16 1 98 88 26 1
17 1 97 69 41 1
18 1 89 77 46 1
19 1 73 64 55 1
20 1 84 69 66 1
21 1 38 37 29 1
22 1 61 47 39 1
23 1 57 44 42 1
24 1 98 79 20 1
25 1 83 76 57 1
26 1 75 62 36 1
27 1 60 55 45 1
28 1 79 64 40 1
29 1 103 76 44 1
30 1 96 82 59 1
31 1 86 51 27 1
32 1 103 54 31 1
33 1 83 71 62 1
34 1 106 76 71 1
35 1 78 58 30 1
36 1 79 25 20 1
37 1 97 94 73 1
38 1 91 87 43 1
39 1 97 48 29 1
40 1 119 25 21 1
41 1 54 49 36 1
42 1 86 70 42 1
43 1 88 67 30 1
44 1 109 82 75 1
45 1 88 39 35 1
46 1 91 81 36 1
47 1 103 97 27 1
48 1 75 49 42 1
49 1 105 49 35 1
50 1 109 57 50 1
51 1 71 55 32 1
52 1 91 57 57 1
53 1 80 66 29 1
54 1 71 30 22 1
55 1 93 47 22 1
56 1 72 55 43 1
57 1 73 46 33 1
58 1 90 83 20 1
59 1 91 76 35 1
60 1 71 67 27 1
61 1 78 71 42 1
62 1 86 71 56 1
63 1 115 35 27 1
64 1 103 73 30 1
65 1 64 63 53 1
66 1 66 51 46 1
67 1 82 77 54 1
68 1 98 97 31 1
69 1 100 62 31 1
70 1 94 65 49 1
71 1 112 68 33 1
72 1 76 56 45 1
73 1 117 65 63 1
74 1 81 47 32 1
75 1 98 65 32 1
76 1 79 56 47 1
77 1 76 57 50 1
78 1 65 53 27 1
79 1 65 55 40 1
80 1 60 50 32 1
81 1 85 57 44 1
82 1 57 48 46 1
83 1 87 73 44 1
84 1 82 60 45 1
85 1 97 58 42 1
86 1 86 65 37 1
87 1 99 53 44 1
88 1 65 30 29 1
89 1 79 63 37 1
90 1 118 64 28 1
91 1 118 37 28 1
92 1 104 57 53 1
93 1 103 74 54 1
94 1 93 74 71 1
95 1 67 51 37 1
96 1 49 38 22 1
97 1 93 65 62 1
98 1 78 71 70 1
99 1 96 92 60 1
100 1 40 37 35 1
101 1 81 57 38 1
102 1 120 82 69 1
103 1 101 60 32 1
104 1 88 41 20 1
105 1 85 66 24 1
106 1 78 73 72 1
107 1 88 82 30 1
108 1 87 77 41 1
109 1 54 51 30 1
110 1 111 39 30 1
111 1 93 64 64 1
112 1 114 36 28 1
113 1 95 74 72 1
114 1 108 59 54 1
115 1 97 51 33 1
116 1 75 71 53 1
117 1 82 77 40 1
118 1 74 63 30 1
119 1 70 47 47 1
120 1 99 79 70 1
121 1 73 42 38 1
122 1 100 49 27 1
123 1 88 80 68 1
124 1 69 64 27 1
125 1 76 74 34 1
126 1 110 98 44 1
127 1 72 63 29 1
128 1 117 65 31 1
129 1 77 63 54 1
130 1 117 84 78 1
CONTAINERS
1 1 587 220 233
