# Bischoff & Ratcliff container-loading instance BR18-23, converted from
# BR/BR18/23.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 130 (130 distinct types)
# Total profit if all packed: 32045295
# Total box volume: 32045295   Container volume: 30089620   (ratio 1.065)

BOXES
1 1 84 81 23 1
2 1 115 72 64 1
3 1 77 49 25 1
4 1 40 37 22 1
5 1 97 96 46 1
6 1 95 43 25 1
7 1 90 69 28 1
8 1 56 51 49 1
9 1 118 93 80 1
10 1 56 47 41 1
11 1 78 71 27 1
12 1 88 62 41 1
13 1 87 53 21 1
14 1 105 47 28 1
15 1 103 68 65 1
16 1 67 64 31 1
17 1 83 37 27 1
18 1 44 31 29 1
19 1 91 69 49 1
20 1 90 61 42 1
21 1 82 81 30 1
22 1 96 67 40 1
23 1 70 55 47 1
24 1 46 37 34 1
25 1 112 76 58 1
26 1 79 41 23 1
27 1 45 43 43 1
28 1 104 74 32 1
29 1 66 43 43 1
30 1 112 79 49 1
31 1 116 98 36 1
32 1 60 56 39 1
33 1 93 87 31 1
34 1 91 88 40 1
35 1 115 72 28 1
36 1 105 67 63 1
37 1 87 86 78 1
38 1 57 44 33 1
39 1 76 46 23 1
40 1 102 92 72 1
41 1 116 79 74 1
42 1 56 54 26 1
43 1 108 74 36 1
44 1 99 82 36 1
45 1 97 31 31 1
46 1 119 77 53 1
47 1 88 55 54 1
48 1 103 100 72 1
49 1 70 55 53 1
50 1 89 77 75 1
51 1 74 34 28 1
52 1 59 41 27 1
53 1 84 73 48 1
54 1 75 68 40 1
55 1 98 64 36 1
56 1 74 28 26 1
57 1 89 73 57 1
58 1 75 66 52 1
59 1 78 44 42 1
60 1 87 77 47 1
61 1 40 40 32 1
62 1 60 38 30 1
63 1 103 84 71 1
64 1 96 90 50 1
65 1 84 54 44 1
66 1 97 96 24 1
67 1 73 41 23 1
68 1 79 60 27 1
69 1 95 50 32 1
70 1 115 71 64 1
71 1 81 69 66 1
72 1 68 59 42 1
73 1 88 67 38 1
74 1 75 74 34 1
75 1 56 49 34 1
76 1 48 27 26 1
77 1 80 67 33 1
78 1 104 39 24 1
79 1 69 49 49 1
80 1 112 71 34 1
81 1 73 66 60 1
82 1 83 78 61 1
83 1 95 47 25 1
84 1 100 78 35 1
85 1 108 70 67 1
86 1 96 71 64 1
87 1 65 63 25 1
88 1 107 51 42 1
89 1 99 63 39 1
90 1 41 38 35 1
91 1 86 57 27 1
92 1 92 86 22 1
93 1 63 62 21 1
94 1 43 40 24 1
95 1 97 71 24 1
96 1 96 89 77 1
97 1 118 95 71 1
98 1 86 78 23 1
99 1 49 42 40 1
100 1 87 80 73 1
101 1 93 70 51 1
102 1 100 28 25 1
103 1 46 44 26 1
104 1 84 77 42 1
105 1 75 37 36 1
106 1 75 74 39 1
107 1 80 72 65 1
108 1 84 41 36 1
109 1 89 85 62 1
110 1 74 52 44 1
111 1 100 41 20 1
112 1 82 31 27 1
113 1 114 45 30 1
114 1 100 60 45 1
115 1 110 85 30 1
116 1 86 59 54 1
117 1 45 40 32 1
118 1 99 62 46 1
119 1 83 63 36 1
120 1 115 81 39 1
121 1 79 68 48 1
122 1 70 44 24 1
123 1 63 36 25 1
124 1 81 32 23 1
125 1 85 71 63 1
126 1 104 94 33 1
127 1 115 100 80 1
128 1 120 68 23 1
129 1 77 68 62 1
130 1 67 41 31 1
CONTAINERS
1 1 587 220 233
