# Bischoff & Ratcliff container-loading instance BR18-41, converted from
# BR/BR18/41.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 132 (130 distinct types)
# Total profit if all packed: 30019959
# Total box volume: 30019959   Container volume: 30089620   (ratio 0.998)

BOXES
1 1 109 80 68 1
2 2 90 45 31 1
3 1 66 56 34 1
4 1 76 66 34 1
5 1 111 80 53 1
6 1 86 59 29 1
7 1 80 72 63 1
8 1 81 47 22 1
9 1 114 80 64 1
10 1 90 37 32 1
11 1 75 48 40 1
12 1 67 52 45 1
13 1 88 82 74 1
14 1 100 63 23 1
15 1 103 53 48 1
16 1 79 44 41 1
17 1 89 85 50 1
18 1 60 54 44 1
19 1 65 52 27 1
20 1 88 71 45 1
21 2 106 75 41 1
22 1 119 67 62 1
23 1 117 82 38 1
24 1 79 77 40 1
25 1 74 73 67 1
26 1 95 68 57 1
27 1 77 45 27 1
28 1 61 48 26 1
29 1 51 43 25 1
30 1 86 61 31 1
31 1 42 39 34 1
32 1 92 59 55 1
33 1 117 55 32 1
34 1 112 64 36 1
35 1 97 73 47 1
36 1 75 64 32 1
37 1 69 64 39 1
38 1 81 64 28 1
39 1 80 52 36 1
40 1 87 62 46 1
41 1 78 55 52 1
42 1 92 61 50 1
43 1 66 40 32 1
44 1 86 38 20 1
45 1 72 37 28 1
46 1 99 98 42 1
47 1 71 38 37 1
48 1 100 89 45 1
49 1 112 60 46 1
50 1 99 85 49 1
51 1 85 77 75 1
52 1 119 65 28 1
53 1 111 57 41 1
54 1 91 78 24 1
55 1 90 61 31 1
56 1 66 39 38 1
57 1 99 60 20 1
58 1 87 74 53 1
59 1 60 38 36 1
60 1 52 49 28 1
61 1 95 75 64 1
62 1 115 70 41 1
63 1 79 59 54 1
64 1 49 41 32 1
65 1 80 61 41 1
66 1 76 48 23 1
67 1 89 60 28 1
68 1 62 32 32 1
69 1 112 50 31 1
70 1 93 71 32 1
71 1 68 67 65 1
72 1 99 71 48 1
73 1 113 79 65 1
74 1 70 43 36 1
75 1 98 43 26 1
76 1 100 77 34 1
77 1 109 63 49 1
78 1 81 59 23 1
79 1 75 74 49 1
80 1 66 36 25 1
81 1 73 62 41 1
82 1 101 55 41 1
83 1 76 48 26 1
84 1 85 58 29 1
85 1 80 80 34 1
86 1 116 66 27 1
87 1 79 56 54 1
88 1 98 69 25 1
89 1 43 30 24 1
90 1 74 34 28 1
91 1 70 44 38 1
92 1 70 53 39 1
93 1 119 71 36 1
94 1 80 78 43 1
95 1 64 53 32 1
96 1 91 84 46 1
97 1 101 63 25 1
98 1 112 88 33 1
99 1 103 100 80 1
100 1 64 61 36 1
101 1 72 59 54 1
102 1 59 49 43 1
103 1 90 79 28 1
104 1 68 61 30 1
105 1 98 93 73 1
106 1 109 64 51 1
107 1 60 39 36 1
108 1 69 63 31 1
109 1 92 54 45 1
110 1 48 41 39 1
111 1 60 42 25 1
112 1 76 61 36 1
113 1 79 67 46 1
114 1 80 72 49 1
115 1 96 73 46 1
116 1 100 46 33 1
117 1 78 52 36 1
118 1 91 68 30 1
119 1 93 57 40 1
120 1 90 49 39 1
121 1 101 75 54 1
122 1 112 97 55 1
123 1 59 46 44 1
124 1 63 39 36 1
125 1 82 81 71 1
126 1 73 37 24 1
127 1 95 73 43 1
128 1 49 35 31 1
129 1 82 36 33 1
130 1 89 80 61 1
CONTAINERS
1 1 587 220 233
