# Bischoff & Ratcliff container-loading instance BR18-60, converted from
# BR/BR18/60.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 141 (130 distinct types)
# Total profit if all packed: 29890823
# Total box volume: 29890823   Container volume: 30089620   (ratio 0.993)

BOXES
1 1 78 72 58 1
2 1 107 57 57 1
3 1 72 64 37 1
4 1 93 66 26 1
5 1 116 67 35 1
6 1 101 56 39 1
7 1 108 100 39 1
8 1 64 55 33 1
9 1 73 65 53 1
10 1 106 41 35 1
11 1 82 78 28 1
12 1 79 59 58 1
13 1 92 84 22 1
14 1 80 65 50 1
15 1 82 77 24 1
16 2 74 73 51 1
17 1 90 43 40 1
18 2 98 70 51 1
19 1 69 32 30 1
20 1 107 69 53 1
21 1 46 42 31 1
22 1 51 34 25 1
23 1 104 94 31 1
24 1 115 29 28 1
25 1 86 79 47 1
26 2 108 44 25 1
27 1 99 42 32 1
28 1 55 49 39 1
29 1 54 53 48 1
30 1 85 76 75 1
31 1 119 77 45 1
32 1 97 67 39 1
33 1 78 59 40 1
34 1 78 32 21 1
35 1 111 51 25 1
36 1 78 74 64 1
37 1 57 55 35 1
38 1 55 41 37 1
39 1 86 36 26 1
40 1 72 66 40 1
41 1 103 45 33 1
42 2 65 52 30 1
43 2 112 72 64 1
44 1 54 49 36 1
45 1 98 45 34 1
46 1 68 61 57 1
47 1 50 50 42 1
48 1 107 78 48 1
49 2 93 73 45 1
50 1 93 42 39 1
51 1 94 76 57 1
52 1 58 44 39 1
53 1 55 52 45 1
54 1 98 68 54 1
55 1 102 75 32 1
56 1 52 52 20 1
57 1 59 30 26 1
58 1 74 64 30 1
59 2 74 50 34 1
60 1 48 47 27 1
61 1 101 59 43 1
62 1 77 58 57 1
63 1 109 94 42 1
64 1 60 37 34 1
65 1 94 33 25 1
66 1 56 49 49 1
67 1 75 46 33 1
68 1 105 64 38 1
69 1 86 76 73 1
70 1 90 49 40 1
71 1 110 27 23 1
72 1 87 48 33 1
73 1 76 57 27 1
74 1 56 38 34 1
75 1 89 66 57 1
76 1 106 63 44 1
77 1 99 52 40 1
78 1 102 61 29 1
79 1 57 40 32 1
80 1 95 52 40 1
81 1 92 85 23 1
82 1 96 75 35 1
83 1 115 76 31 1
84 1 103 30 25 1
85 1 92 56 27 1
86 1 91 72 42 1
87 2 58 36 24 1
88 2 100 76 56 1
89 1 93 41 26 1
90 1 65 49 34 1
91 1 119 76 73 1
92 1 92 83 21 1
93 1 72 66 52 1
94 1 84 61 33 1
95 1 43 40 35 1
96 1 94 82 44 1
97 1 77 68 48 1
98 1 95 75 65 1
99 1 70 38 33 1
100 1 44 40 32 1
101 2 80 49 44 1
102 1 87 60 29 1
103 1 70 44 25 1
104 1 84 69 60 1
105 1 101 54 20 1
106 1 95 77 40 1
107 1 82 71 48 1
108 1 70 66 49 1
109 1 83 72 24 1
110 1 104 78 76 1
111 1 95 54 30 1
112 1 108 70 63 1
113 1 91 77 76 1
114 1 93 64 46 1
115 1 90 75 34 1
116 1 101 61 38 1
117 1 75 61 51 1
118 1 47 37 29 1
119 1 100 86 31 1
120 1 74 54 22 1
121 1 69 69 24 1
122 1 108 68 53 1
123 1 32 30 22 1
124 1 62 56 23 1
125 1 89 31 24 1
126 1 99 81 75 1
127 2 60 40 24 1
128 1 94 52 51 1
129 1 90 42 37 1
130 1 65 56 41 1
CONTAINERS
1 1 587 220 233
