# Bischoff & Ratcliff container-loading instance BR18-83, converted from
# BR/BR18/83.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 143 (130 distinct types)
# Total profit if all packed: 30047292
# Total box volume: 30047292   Container volume: 30089620   (ratio 0.999)

BOXES
1 1 83 71 46 1
2 1 76 63 54 1
3 1 91 56 40 1
4 1 61 42 34 1
5 1 84 67 47 1
6 1 95 79 57 1
7 2 90 80 23 1
8 1 69 43 28 1
9 1 72 69 48 1
10 1 83 64 58 1
11 1 99 94 24 1
12 1 96 69 53 1
13 1 71 70 36 1
14 1 57 52 45 1
15 1 99 71 43 1
16 1 72 71 27 1
17 1 59 37 22 1
18 1 86 56 44 1
19 1 80 55 41 1
20 1 78 58 30 1
21 1 103 71 60 1
22 1 57 47 31 1
23 1 60 36 33 1
24 1 66 48 27 1
25 1 45 40 37 1
26 1 103 68 52 1
27 1 111 78 53 1
28 1 98 81 71 1
29 1 105 35 35 1
30 1 118 41 40 1
31 1 100 61 52 1
32 2 64 56 53 1
33 1 74 42 36 1
34 1 77 27 26 1
35 1 70 34 28 1
36 1 37 35 33 1
37 1 110 74 53 1
38 1 106 33 30 1
39 1 70 69 46 1
40 1 53 44 26 1
41 1 111 80 25 1
42 1 93 77 61 1
43 1 89 58 43 1
44 1 73 63 33 1
45 1 111 90 21 1
46 1 82 77 71 1
47 2 95 66 32 1
48 1 64 44 38 1
49 1 98 71 41 1
50 1 74 43 32 1
51 1 79 78 21 1
52 1 87 78 29 1
53 1 94 68 47 1
54 1 120 78 68 1
55 1 102 79 59 1
56 1 77 66 54 1
57 1 82 45 21 1
58 1 56 55 41 1
59 1 78 39 30 1
60 1 95 69 25 1
61 1 96 92 54 1
62 1 93 67 35 1
63 1 70 41 31 1
64 2 107 87 65 1
65 1 45 42 20 1
66 1 88 62 61 1
67 2 54 41 37 1
68 1 114 44 29 1
69 1 103 84 52 1
70 1 86 44 43 1
71 1 98 63 63 1
72 1 100 83 22 1
73 1 45 35 26 1
74 1 96 57 41 1
75 1 96 69 54 1
76 1 64 42 35 1
77 2 116 68 30 1
78 1 79 53 45 1
79 1 78 45 30 1
80 1 78 77 28 1
81 1 118 94 67 1
82 1 84 83 21 1
83 1 92 53 21 1
84 1 82 64 32 1
85 1 69 43 26 1
86 1 80 44 21 1
87 1 98 59 22 1
88 1 68 51 41 1
89 1 75 40 39 1
90 1 99 55 31 1
91 1 78 39 24 1
92 2 44 41 33 1
93 1 51 38 25 1
94 1 68 50 48 1
95 1 72 63 60 1
96 1 73 55 35 1
97 1 66 38 31 1
98 1 87 58 53 1
99 1 107 63 45 1
100 1 87 50 49 1
101 1 80 50 41 1
102 1 94 28 21 1
103 1 70 41 35 1
104 1 116 47 43 1
105 3 73 40 36 1
106 1 100 72 57 1
107 1 78 69 34 1
108 1 117 53 44 1
109 1 84 47 32 1
110 1 105 77 33 1
111 1 105 57 56 1
112 1 90 58 53 1
113 1 52 43 40 1
114 2 64 53 50 1
115 1 110 73 31 1
116 2 92 55 48 1
117 1 96 69 66 1
118 1 81 72 38 1
119 1 111 90 44 1
120 1 72 35 30 1
121 1 92 86 44 1
122 1 89 67 32 1
123 1 57 50 32 1
124 1 96 56 27 1
125 1 98 78 68 1
126 2 64 61 29 1
127 1 85 77 68 1
128 2 36 34 26 1
129 1 52 43 22 1
130 1 79 70 28 1
CONTAINERS
1 1 587 220 233
